,UHIMinimum T 2000,UHIMinimum T 2001,UHIMinimum T 2002,UHIMinimum T 2003,UHIMinimum T 2004,UHIMinimum T 2005,UHIMinimum T 2006,UHIMinimum T 2007,UHIMinimum T 2008,UHIMinimum T 2009,UHIMinimum T 2010,UHIMinimum T 2011,UHIMinimum T 2012,UHIMinimum T 2013,UHIMinimum T 2014,UHIMinimum T 2015,UHIMinimum T 2016,Mean
17,1.1111111111111107,5.0,1.1111111111111143,1.1111111111111107,2.2222222222222214,3.8888888888888893,5.0,6.111111111111111,3.8888888888888893,2.7777777777777786,0.5555555555555571,2.2222222222222214,4.444444444444443,2.7777777777777786,3.333333333333332,4.444444444444446,0.5555555555555536,2.973856209150327
18,2.777777777777777,5.555555555555554,4.444444444444446,3.333333333333332,1.1111111111111107,0.5555555555555536,3.333333333333332,2.777777777777775,1.6666666666666679,1.6666666666666679,2.2222222222222214,3.8888888888888893,6.111111111111111,3.8888888888888893,1.6666666666666679,1.6666666666666643,3.8888888888888857,2.973856209150326
19,4.444444444444445,2.222222222222225,1.1111111111111143,3.333333333333332,2.777777777777775,0.5555555555555571,1.6666666666666643,2.2222222222222214,0.5555555555555536,2.2222222222222214,4.444444444444446,3.8888888888888893,2.2222222222222214,4.444444444444443,5.0,1.6666666666666643,3.8888888888888893,2.745098039215686
20,5.0,3.3333333333333357,2.2222222222222214,2.2222222222222214,3.333333333333332,4.444444444444446,2.7777777777777786,1.6666666666666643,5.555555555555555,1.1111111111111107,2.7777777777777786,1.6666666666666679,3.333333333333332,2.777777777777775,4.444444444444443,3.333333333333332,3.8888888888888893,3.1699346405228757
21,5.555555555555557,4.444444444444446,2.2222222222222214,1.1111111111111107,3.8888888888888893,5.0,4.444444444444443,1.6666666666666679,5.0,1.6666666666666679,3.3333333333333357,3.8888888888888893,5.0,2.777777777777775,2.7777777777777786,5.0,3.3333333333333357,3.594771241830066
22,1.1111111111111107,2.7777777777777786,0.0,5.0,4.444444444444443,2.7777777777777786,6.111111111111111,1.1111111111111107,4.444444444444445,2.2222222222222214,1.1111111111111107,7.222222222222221,5.0,7.222222222222223,0.5555555555555571,5.0,5.0,3.594771241830065
23,2.7777777777777786,2.7777777777777786,0.0,6.666666666666666,4.444444444444443,4.444444444444446,3.8888888888888893,2.7777777777777786,2.7777777777777786,2.7777777777777786,1.1111111111111107,6.111111111111111,5.0,5.555555555555557,1.1111111111111107,3.3333333333333357,5.000000000000002,3.562091503267974
24,5.555555555555555,3.8888888888888893,1.1111111111111107,4.999999999999998,1.1111111111111107,4.999999999999998,3.333333333333332,1.6666666666666643,1.6666666666666679,5.0,3.333333333333332,2.777777777777775,1.1111111111111107,5.555555555555554,5.0,3.333333333333332,2.2222222222222214,3.333333333333332
25,6.111111111111111,6.1111111111111125,3.8888888888888893,1.6666666666666679,1.6666666666666643,5.000000000000002,0.0,2.777777777777775,2.222222222222223,2.7777777777777786,3.8888888888888893,2.7777777777777786,1.1111111111111107,3.333333333333332,4.444444444444445,5.000000000000002,2.222222222222225,3.235294117647059
26,2.2222222222222214,2.2222222222222214,2.7777777777777786,1.1111111111111107,2.2222222222222214,1.6666666666666679,1.6666666666666679,3.3333333333333357,5.555555555555554,4.444444444444446,4.444444444444443,1.1111111111111107,2.7777777777777786,1.1111111111111107,5.555555555555555,5.0,5.0,3.071895424836601
27,1.6666666666666679,3.333333333333332,0.5555555555555554,3.8888888888888893,1.6666666666666679,0.0,2.2222222222222214,5.0,0.5555555555555571,1.1111111111111107,4.444444444444443,4.444444444444443,5.0,3.333333333333332,4.444444444444443,4.999999999999998,3.8888888888888893,2.973856209150327
28,0.5555555555555536,3.8888888888888893,0.5555555555555554,2.2222222222222214,2.2222222222222214,2.7777777777777786,1.1111111111111143,5.0,0.5555555555555571,0.0,5.555555555555555,6.111111111111111,5.0,2.7777777777777786,5.0,5.0,3.333333333333332,3.03921568627451
29,0.0,2.7777777777777786,2.2222222222222214,1.1111111111111107,2.777777777777775,1.6666666666666643,1.1111111111111107,4.444444444444446,1.1111111111111107,0.5555555555555571,5.555555555555557,6.111111111111109,4.444444444444443,3.333333333333332,4.444444444444443,3.333333333333332,3.8888888888888893,2.8758169934640514
30,0.0,1.1111111111111107,2.222222222222223,0.5555555555555571,5.0,1.6666666666666643,0.5555555555555536,2.7777777777777786,5.555555555555557,5.0,6.111111111111111,6.111111111111109,3.333333333333332,2.7777777777777786,1.1111111111111107,2.2222222222222214,5.0,3.0065359477124183
31,6.111111111111111,1.1111111111111107,1.1111111111111107,1.6666666666666643,4.444444444444446,2.777777777777775,5.0,6.1111111111111125,2.2222222222222214,2.2222222222222214,3.333333333333334,7.777777777777777,5.0,2.2222222222222214,1.6666666666666643,0.5555555555555536,4.444444444444446,3.398692810457516
32,6.111111111111111,5.0,8.88888888888889,1.1111111111111107,3.333333333333332,0.5555555555555536,1.6666666666666679,3.8888888888888875,2.777777777777775,1.6666666666666643,5.555555555555555,8.333333333333334,2.777777777777775,2.2222222222222214,1.1111111111111107,3.333333333333332,3.8888888888888893,3.660130718954248
33,1.6666666666666679,6.111111111111111,3.333333333333332,0.5555555555555571,3.8888888888888893,3.8888888888888893,1.6666666666666643,7.222222222222221,2.2222222222222214,2.7777777777777786,5.555555555555555,2.2222222222222214,6.111111111111114,1.6666666666666679,0.5555555555555571,3.333333333333332,2.7777777777777786,3.2679738562091503
34,1.1111111111111107,1.6666666666666679,4.444444444444443,1.6666666666666679,3.333333333333332,3.3333333333333357,1.6666666666666643,2.7777777777777786,0.5555555555555536,2.7777777777777786,6.111111111111111,3.333333333333332,3.3333333333333357,2.2222222222222214,3.3333333333333357,1.1111111111111107,2.222222222222225,2.6470588235294117
35,6.666666666666664,1.6666666666666679,0.0,2.7777777777777786,1.6666666666666679,0.5555555555555571,-0.5555555555555571,2.7777777777777786,1.6666666666666643,3.333333333333332,4.444444444444443,4.444444444444443,2.777777777777775,2.222222222222225,5.0,2.7777777777777786,0.5555555555555571,2.5163398692810452
36,3.8888888888888893,3.8888888888888875,3.8888888888888893,0.5555555555555571,3.333333333333332,1.1111111111111107,1.6666666666666643,3.8888888888888893,2.7777777777777786,4.444444444444445,4.444444444444443,4.444444444444443,4.444444444444443,2.7777777777777786,4.444444444444445,0.5555555555555571,2.777777777777775,3.137254901960784
37,2.2222222222222214,5.555555555555557,5.000000000000002,2.2222222222222214,2.7777777777777786,0.5555555555555571,5.0,5.555555555555554,0.5555555555555536,3.333333333333332,5.555555555555554,1.6666666666666679,4.444444444444446,2.777777777777775,1.6666666666666679,1.6666666666666679,3.3333333333333357,3.169934640522876
38,5.555555555555555,0.5555555555555536,5.0,3.333333333333332,2.7777777777777786,0.5555555555555536,5.000000000000002,5.555555555555557,2.2222222222222214,6.111111111111111,0.5555555555555536,2.777777777777775,2.7777777777777786,2.7777777777777786,1.1111111111111107,1.6666666666666679,2.7777777777777786,3.0065359477124183
39,3.8888888888888875,2.7777777777777786,0.5555555555555536,-0.5555555555555536,5.555555555555557,3.333333333333332,3.333333333333332,6.666666666666668,1.1111111111111107,6.111111111111109,2.2222222222222214,3.8888888888888893,2.2222222222222214,2.2222222222222214,1.6666666666666679,1.6666666666666679,2.7777777777777786,2.9084967320261437
40,2.2222222222222214,2.2222222222222214,0.0,0.0,5.555555555555557,4.444444444444446,1.6666666666666679,2.7777777777777786,4.444444444444446,3.333333333333332,0.0,5.555555555555557,3.3333333333333357,2.222222222222225,1.6666666666666679,2.2222222222222214,3.8888888888888893,2.6797385620915044
41,3.8888888888888893,4.444444444444443,3.8888888888888893,2.222222222222225,4.444444444444443,5.0,1.6666666666666643,3.8888888888888893,5.0,2.2222222222222214,2.7777777777777786,3.3333333333333357,3.8888888888888893,1.1111111111111107,2.7777777777777786,5.555555555555557,4.444444444444446,3.562091503267974
42,3.8888888888888893,4.444444444444445,6.1111111111111125,3.8888888888888893,1.6666666666666643,4.444444444444443,1.6666666666666679,4.444444444444446,3.333333333333332,1.6666666666666679,1.6666666666666679,3.8888888888888893,6.111111111111111,1.6666666666666679,3.8888888888888893,6.111111111111111,5.0,3.7581699346405233
43,4.444444444444445,6.111111111111109,3.333333333333332,2.777777777777775,1.6666666666666643,0.0,1.6666666666666679,4.444444444444446,1.6666666666666643,5.555555555555557,-0.5555555555555571,3.3333333333333357,5.0,1.6666666666666643,1.6666666666666679,4.444444444444443,1.1111111111111107,2.8431372549019605
44,1.1111111111111107,4.999999999999998,1.1111111111111107,1.1111111111111143,1.6666666666666679,1.6666666666666679,2.7777777777777786,3.8888888888888893,0.5555555555555571,5.555555555555555,0.0,3.333333333333332,1.1111111111111143,3.333333333333332,0.0,0.5555555555555536,1.6666666666666679,2.026143790849674
45,0.5555555555555536,6.1111111111111125,3.333333333333332,3.8888888888888893,3.333333333333332,0.0,2.2222222222222214,3.333333333333332,3.8888888888888893,5.555555555555555,2.777777777777775,4.444444444444443,2.2222222222222214,3.3333333333333357,0.5555555555555536,0.5555555555555571,4.444444444444443,2.973856209150326
46,2.777777777777775,3.8888888888888893,3.333333333333332,1.1111111111111107,1.6666666666666679,0.0,3.8888888888888893,5.0,5.0,2.777777777777775,3.3333333333333357,6.666666666666666,3.333333333333332,5.555555555555554,4.444444444444443,1.6666666666666643,2.7777777777777786,3.3660130718954244
47,3.8888888888888893,5.0,6.666666666666664,4.444444444444446,3.8888888888888893,0.0,5.0,6.111111111111111,5.0,3.3333333333333357,1.6666666666666679,3.333333333333332,3.3333333333333357,5.555555555555557,3.8888888888888893,4.444444444444443,3.3333333333333357,4.052287581699348
48,3.8888888888888893,1.6666666666666643,2.7777777777777786,5.555555555555554,1.1111111111111143,1.6666666666666679,1.6666666666666643,2.7777777777777786,3.8888888888888893,2.2222222222222214,2.2222222222222214,3.8888888888888893,3.8888888888888893,3.8888888888888893,5.555555555555554,0.5555555555555536,2.2222222222222214,2.9084967320261432
49,0.5555555555555536,2.7777777777777786,2.222222222222225,3.3333333333333357,1.1111111111111143,2.222222222222225,3.8888888888888893,4.444444444444443,2.777777777777775,5.0,1.6666666666666643,3.3333333333333357,1.6666666666666679,3.3333333333333357,3.8888888888888893,2.7777777777777786,3.333333333333332,2.8431372549019613
50,1.1111111111111107,3.333333333333334,2.2222222222222214,4.444444444444443,3.8888888888888893,3.333333333333332,0.5555555555555536,3.333333333333332,1.6666666666666679,5.0,2.222222222222225,3.3333333333333357,1.6666666666666679,1.6666666666666679,0.5555555555555571,3.8888888888888893,4.444444444444443,2.7450980392156867
51,3.333333333333332,6.111111111111111,1.6666666666666679,1.6666666666666679,5.0,4.444444444444443,2.222222222222225,2.7777777777777786,2.7777777777777786,1.6666666666666643,0.5555555555555571,3.333333333333332,1.6666666666666643,2.7777777777777786,1.6666666666666643,2.2222222222222214,5.555555555555557,2.9084967320261437
52,3.333333333333332,6.111111111111111,1.1111111111111107,0.0,2.777777777777775,2.777777777777775,1.1111111111111107,2.7777777777777786,2.7777777777777786,2.2222222222222214,2.222222222222225,3.8888888888888893,2.222222222222225,1.6666666666666643,2.2222222222222214,3.8888888888888893,3.333333333333332,2.6143790849673203
53,5.000000000000002,3.8888888888888893,0.5555555555555536,0.5555555555555536,2.2222222222222214,6.666666666666668,3.8888888888888893,5.555555555555557,1.1111111111111107,-0.5555555555555536,3.8888888888888893,4.444444444444443,2.777777777777775,1.6666666666666679,1.6666666666666679,5.0,5.0,3.137254901960784
54,2.2222222222222214,1.6666666666666679,0.5555555555555536,2.7777777777777786,1.1111111111111107,5.555555555555555,5.555555555555557,6.666666666666666,1.1111111111111107,1.6666666666666679,1.1111111111111107,4.444444444444443,2.222222222222225,1.6666666666666679,5.555555555555557,6.666666666666666,6.111111111111111,3.3333333333333335
55,3.333333333333332,0.0,0.5555555555555571,4.444444444444446,1.1111111111111107,0.5555555555555571,2.2222222222222214,3.333333333333332,5.0,3.3333333333333357,1.1111111111111107,2.7777777777777786,3.333333333333332,2.2222222222222214,4.444444444444443,5.555555555555557,1.6666666666666679,2.6470588235294117
56,0.0,2.222222222222225,0.5555555555555554,3.3333333333333357,1.1111111111111143,3.3333333333333357,2.7777777777777786,5.0,2.7777777777777786,2.222222222222225,2.2222222222222214,3.8888888888888893,3.333333333333332,3.8888888888888893,4.444444444444446,2.7777777777777786,3.333333333333332,2.777777777777778
57,0.5555555555555571,2.7777777777777786,0.5555555555555571,1.6666666666666643,0.5555555555555571,1.6666666666666643,1.1111111111111107,3.8888888888888893,2.777777777777775,1.6666666666666643,4.444444444444443,4.444444444444443,3.3333333333333357,3.8888888888888893,0.5555555555555571,0.0,2.2222222222222214,2.1241830065359473
58,1.6666666666666679,4.999999999999998,1.1111111111111107,1.6666666666666679,1.1111111111111107,2.222222222222225,3.3333333333333357,4.444444444444443,5.555555555555554,1.6666666666666679,1.6666666666666643,6.111111111111111,4.444444444444446,1.6666666666666679,2.222222222222225,2.2222222222222214,0.0,2.712418300653595
59,3.3333333333333357,1.1111111111111125,2.222222222222225,1.6666666666666679,3.8888888888888893,1.6666666666666643,2.2222222222222214,3.333333333333332,1.1111111111111107,0.5555555555555536,-1.1111111111111107,2.7777777777777786,3.8888888888888857,4.444444444444443,3.333333333333332,3.8888888888888857,0.0,2.2549019607843133
60,0.5555555555555536,0.5555555555555571,3.8888888888888893,3.8888888888888893,1.6666666666666643,1.1111111111111107,2.7777777777777786,2.7777777777777786,2.777777777777775,2.2222222222222214,1.6666666666666679,5.555555555555554,4.444444444444443,6.666666666666668,3.333333333333332,1.6666666666666643,0.0,2.6797385620915026
61,1.6666666666666643,3.8888888888888893,2.7777777777777786,0.5555555555555536,1.6666666666666679,3.8888888888888893,4.444444444444443,5.0,2.2222222222222214,1.6666666666666643,4.444444444444446,6.111111111111111,3.333333333333332,5.555555555555557,3.8888888888888893,5.555555555555554,1.1111111111111107,3.398692810457516
62,4.444444444444445,6.666666666666667,3.333333333333332,2.7777777777777786,2.2222222222222214,5.555555555555555,3.333333333333332,4.444444444444446,3.333333333333332,6.666666666666667,1.6666666666666643,3.8888888888888893,1.666666666666666,3.333333333333332,5.0,-0.5555555555555536,5.0,3.6928104575163396
63,3.8888888888888893,0.5555555555555571,3.8888888888888893,3.8888888888888884,5.555555555555554,0.5555555555555554,0.5555555555555536,5.0,2.777777777777777,3.333333333333332,3.333333333333332,4.444444444444443,3.8888888888888875,2.2222222222222214,3.333333333333334,1.1111111111111107,1.1111111111111107,2.908496732026143
64,6.666666666666664,3.333333333333334,4.444444444444443,1.666666666666666,4.444444444444443,0.0,2.777777777777777,1.6666666666666679,5.0,0.0,1.6666666666666679,7.777777777777779,5.000000000000002,2.2222222222222214,3.333333333333332,0.5555555555555554,0.5555555555555571,3.0065359477124183
65,5.555555555555557,3.8888888888888893,1.1111111111111107,0.0,2.7777777777777786,1.1111111111111107,2.777777777777777,3.333333333333332,0.5555555555555571,1.1111111111111107,1.6666666666666643,8.333333333333332,2.7777777777777786,3.8888888888888875,2.222222222222225,1.1111111111111107,1.6666666666666643,2.5816993464052285
66,1.666666666666666,1.6666666666666643,1.1111111111111107,1.666666666666666,1.1111111111111107,2.777777777777777,2.2222222222222214,4.444444444444446,1.1111111111111107,0.5555555555555554,2.777777777777775,1.1111111111111107,3.333333333333334,6.666666666666666,0.5555555555555536,1.1111111111111107,2.7777777777777786,2.1568627450980387
67,0.5555555555555554,0.5555555555555571,0.5555555555555571,3.333333333333332,0.5555555555555554,1.1111111111111107,3.8888888888888893,6.666666666666664,0.5555555555555536,0.5555555555555554,2.7777777777777786,3.8888888888888893,5.0,4.444444444444445,3.333333333333332,2.7777777777777786,1.6666666666666679,2.4836601307189548
68,1.666666666666666,0.0,2.7777777777777786,0.5555555555555554,3.8888888888888893,1.6666666666666643,3.8888888888888893,7.222222222222221,1.6666666666666679,3.333333333333332,3.8888888888888875,5.555555555555555,3.333333333333334,1.6666666666666679,5.0,1.6666666666666643,2.777777777777775,2.973856209150326
69,3.8888888888888875,2.7777777777777786,3.333333333333334,0.5555555555555554,2.7777777777777786,3.8888888888888893,2.7777777777777786,5.555555555555557,3.8888888888888893,1.6666666666666643,3.333333333333334,5.0,6.111111111111111,2.7777777777777786,4.999999999999998,2.222222222222223,5.0,3.562091503267974
70,2.777777777777775,5.555555555555557,2.2222222222222214,0.5555555555555554,2.7777777777777786,2.2222222222222214,3.333333333333332,5.0,4.444444444444446,1.6666666666666643,1.1111111111111107,4.444444444444443,4.444444444444443,4.444444444444446,1.1111111111111143,2.7777777777777786,5.000000000000001,3.1699346405228757
71,4.444444444444446,4.444444444444443,3.3333333333333357,3.8888888888888893,3.333333333333332,1.6666666666666679,4.444444444444445,4.444444444444443,1.1111111111111107,3.333333333333334,1.1111111111111107,5.0,5.555555555555557,1.6666666666666643,1.6666666666666679,5.0,4.444444444444446,3.4640522875817
72,3.333333333333332,4.444444444444443,2.2222222222222214,2.2222222222222214,0.5555555555555554,1.6666666666666679,3.333333333333334,5.555555555555557,2.7777777777777786,0.5555555555555571,1.1111111111111107,3.8888888888888893,5.555555555555554,1.6666666666666679,0.0,3.3333333333333357,5.555555555555554,2.81045751633987
73,0.0,3.333333333333332,2.2222222222222214,1.1111111111111107,2.7777777777777786,1.6666666666666679,0.0,7.222222222222223,6.111111111111111,1.6666666666666643,2.222222222222225,,1.6666666666666679,2.7777777777777786,0.0,3.333333333333332,3.333333333333332,2.4652777777777777
74,0.0,2.2222222222222214,0.0,0.5555555555555571,3.8888888888888893,1.6666666666666679,4.444444444444443,3.8888888888888893,5.0,2.7777777777777786,1.1111111111111107,2.2222222222222214,3.3333333333333357,1.6666666666666643,1.1111111111111107,2.2222222222222214,2.777777777777777,2.2875816993464055
75,0.5555555555555536,0.0,0.0,0.5555555555555571,0.5555555555555571,2.2222222222222214,3.333333333333332,2.222222222222223,2.2222222222222214,3.333333333333332,1.6666666666666643,5.0,2.222222222222225,1.666666666666666,2.777777777777777,1.1111111111111107,4.444444444444443,1.9934640522875815
76,1.1111111111111107,-0.5555555555555571,0.5555555555555554,1.6666666666666679,1.6666666666666679,3.8888888888888893,1.6666666666666643,3.333333333333334,1.1111111111111107,3.8888888888888893,2.2222222222222214,4.444444444444445,5.555555555555554,5.555555555555555,5.555555555555555,0.5555555555555571,5.0,2.7777777777777772
77,1.1111111111111107,0.0,1.666666666666666,0.0,2.2222222222222214,3.8888888888888893,5.555555555555554,5.555555555555555,3.333333333333332,1.1111111111111107,0.0,5.555555555555555,7.222222222222221,5.555555555555554,4.444444444444443,3.3333333333333357,-0.5555555555555536,2.9411764705882346
78,2.2222222222222214,1.1111111111111107,5.555555555555557,0.0,2.2222222222222214,3.333333333333334,4.444444444444445,4.444444444444443,5.0,0.5555555555555571,0.5555555555555536,2.7777777777777786,7.777777777777777,3.8888888888888857,3.8888888888888893,1.1111111111111107,0.5555555555555571,2.9084967320261437
79,1.6666666666666643,2.7777777777777786,4.444444444444443,0.5555555555555554,1.6666666666666643,5.555555555555555,3.8888888888888893,5.0,4.444444444444445,1.1111111111111107,4.444444444444443,2.7777777777777786,3.8888888888888875,3.8888888888888893,-1.1111111111111107,0.5555555555555536,3.8888888888888875,2.908496732026143
80,4.444444444444445,5.0,3.8888888888888893,0.0,2.222222222222225,2.2222222222222214,0.5555555555555571,2.7777777777777786,2.7777777777777786,3.333333333333334,3.3333333333333357,3.8888888888888893,1.6666666666666679,4.444444444444446,2.2222222222222214,2.2222222222222214,4.444444444444445,2.9084967320261446
81,4.444444444444446,0.5555555555555571,3.333333333333332,1.666666666666666,2.2222222222222214,5.0,1.6666666666666679,6.111111111111111,2.7777777777777786,2.2222222222222214,1.6666666666666679,2.222222222222225,3.8888888888888893,4.999999999999998,1.6666666666666643,1.1111111111111107,4.444444444444446,2.9411764705882355
82,2.7777777777777786,2.222222222222225,5.0,2.7777777777777786,5.555555555555555,4.444444444444445,5.0,6.666666666666666,2.222222222222225,1.1111111111111107,3.333333333333332,2.222222222222225,3.8888888888888893,6.111111111111109,2.2222222222222214,0.5555555555555571,0.0,3.300653594771242
83,1.1111111111111107,1.6666666666666679,6.111111111111111,1.1111111111111107,1.1111111111111107,3.8888888888888893,2.777777777777775,4.444444444444445,1.6666666666666679,2.2222222222222214,5.0,3.333333333333332,3.8888888888888893,5.0,1.6666666666666679,3.333333333333332,1.6666666666666679,2.9411764705882355
84,4.444444444444446,1.6666666666666679,4.444444444444445,4.444444444444443,3.333333333333332,1.6666666666666679,1.1111111111111107,8.88888888888889,3.3333333333333357,2.2222222222222214,3.333333333333332,2.7777777777777786,4.444444444444443,3.8888888888888893,3.8888888888888893,1.1111111111111107,2.7777777777777786,3.3986928104575163
85,4.444444444444446,2.222222222222223,,5.0,3.8888888888888893,3.8888888888888893,0.0,6.666666666666668,2.777777777777777,3.8888888888888893,3.3333333333333357,4.444444444444443,6.111111111111111,3.333333333333332,2.222222222222225,2.7777777777777786,1.1111111111111107,3.5069444444444446
86,1.6666666666666643,5.555555555555557,4.444444444444446,5.555555555555554,1.6666666666666679,2.2222222222222214,-0.5555555555555571,2.2222222222222214,5.000000000000002,4.444444444444446,2.777777777777775,3.333333333333332,5.0,2.2222222222222214,1.1111111111111107,2.777777777777775,0.5555555555555536,2.9411764705882355
87,0.5555555555555571,4.444444444444446,3.333333333333332,2.7777777777777786,4.444444444444445,2.7777777777777786,0.0,3.3333333333333357,2.2222222222222214,3.8888888888888893,4.444444444444446,6.1111111111111125,3.333333333333334,2.7777777777777786,1.1111111111111107,0.5555555555555536,5.555555555555557,3.0392156862745106
88,2.2222222222222214,4.444444444444443,1.1111111111111107,2.777777777777775,6.111111111111111,1.1111111111111107,-0.5555555555555571,3.8888888888888893,1.1111111111111107,3.3333333333333357,2.7777777777777786,3.8888888888888893,5.0,3.333333333333332,3.333333333333332,0.5555555555555536,3.333333333333332,2.810457516339869
89,1.1111111111111107,4.444444444444446,1.6666666666666679,3.333333333333332,4.444444444444445,3.8888888888888893,2.2222222222222214,2.2222222222222214,2.7777777777777786,5.555555555555557,1.1111111111111107,4.444444444444443,5.555555555555554,2.2222222222222214,4.444444444444446,1.6666666666666679,0.5555555555555571,3.03921568627451
