,year,month,day,Mean T,Maximum T,Minimum T
2332,2006,5,22,56.0,69,43
2333,2006,5,23,55.5,69,42
2334,2006,5,24,60.5,75,46
2335,2006,5,25,64.5,75,54
2336,2006,5,26,72.5,83,62
2337,2006,5,27,73.5,84,63
2338,2006,5,28,73.0,88,58
2339,2006,5,29,76.0,92,60
2340,2006,5,30,81.0,95,67
2341,2006,5,31,78.0,88,68
2342,2006,6,1,79.5,93,66
2343,2006,6,2,77.0,85,69
2344,2006,6,3,68.0,76,60
2345,2006,6,4,66.5,78,55
2346,2006,6,5,65.0,74,56
2347,2006,6,6,67.0,79,55
2348,2006,6,7,70.0,83,57
2349,2006,6,8,71.5,82,61
2350,2006,6,9,72.0,85,59
2351,2006,6,10,63.0,73,53
2352,2006,6,11,62.5,76,49
2353,2006,6,12,66.0,74,58
2354,2006,6,13,69.0,83,55
2355,2006,6,14,67.0,73,61
2356,2006,6,15,73.5,85,62
2357,2006,6,16,71.0,87,55
2358,2006,6,17,75.0,90,60
2359,2006,6,18,79.0,95,63
2360,2006,6,19,81.0,92,70
2361,2006,6,20,77.5,88,67
2362,2006,6,21,77.5,91,64
2363,2006,6,22,81.5,94,69
2364,2006,6,23,78.5,87,70
2365,2006,6,24,79.0,87,71
2366,2006,6,25,73.5,78,69
2367,2006,6,26,74.5,80,69
2368,2006,6,27,78.0,83,73
2369,2006,6,28,79.0,89,69
2370,2006,6,29,76.5,87,66
2371,2006,6,30,72.5,83,62
2372,2006,7,1,74.5,87,62
2373,2006,7,2,81.5,93,70
2374,2006,7,3,81.5,90,73
2375,2006,7,4,83.5,94,73
2376,2006,7,5,76.5,85,68
2377,2006,7,6,72.0,80,64
2378,2006,7,7,69.0,81,57
2379,2006,7,8,71.0,82,60
2380,2006,7,9,72.5,84,61
2381,2006,7,10,76.5,87,66
2382,2006,7,11,81.5,90,73
2383,2006,7,12,83.0,92,74
2384,2006,7,13,80.5,87,74
2385,2006,7,14,80.0,88,72
2386,2006,7,15,82.0,91,73
2387,2006,7,16,82.5,94,71
2388,2006,7,17,84.0,98,70
2389,2006,7,18,86.0,99,73
2390,2006,7,19,80.0,92,68
2391,2006,7,20,83.5,92,75
2392,2006,7,21,84.0,94,74
2393,2006,7,22,81.0,90,72
2394,2006,7,23,74.5,84,65
2395,2006,7,24,74.5,88,61
2396,2006,7,25,78.0,87,69
2397,2006,7,26,79.5,89,70
2398,2006,7,27,84.5,95,74
2399,2006,7,28,83.5,95,72
2400,2006,7,29,83.5,94,73
2401,2006,7,30,85.0,96,74
2402,2006,7,31,85.0,97,73
2403,2006,8,1,89.0,100,78
2404,2006,8,2,89.0,99,79
2405,2006,8,3,89.0,100,78
2406,2006,8,4,82.0,93,71
2407,2006,8,5,78.0,91,65
2408,2006,8,6,77.0,90,64
2409,2006,8,7,82.5,95,70
2410,2006,8,8,81.0,89,73
2411,2006,8,9,74.5,86,63
2412,2006,8,10,73.5,79,68
2413,2006,8,11,72.5,82,63
2414,2006,8,12,70.0,82,58
2415,2006,8,13,70.0,85,55
2416,2006,8,14,76.0,90,62
2417,2006,8,15,80.5,88,73
2418,2006,8,16,77.0,89,65
2419,2006,8,17,77.0,88,66
2420,2006,8,18,74.0,85,63
2421,2006,8,19,78.5,88,69
2422,2006,8,20,82.5,92,73
2423,2006,8,21,74.5,86,63
2424,2006,8,22,75.5,89,62
2425,2006,8,23,77.0,91,63
2426,2006,8,24,78.5,91,66
2427,2006,8,25,81.0,93,69
2428,2006,8,26,80.0,86,74
2429,2006,8,27,80.5,87,74
2430,2006,8,28,81.0,89,73
2431,2006,8,29,86.0,96,76
2432,2006,8,30,73.5,78,69
2433,2006,8,31,70.0,74,66
2434,2006,9,1,63.5,67,60
2435,2006,9,2,63.5,68,59
2436,2006,9,3,68.0,76,60
2437,2006,9,4,72.0,81,63
2438,2006,9,5,64.0,66,62
2439,2006,9,6,68.5,76,61
2440,2006,9,7,69.5,81,58
2441,2006,9,8,70.0,81,59
2442,2006,9,9,73.0,84,62
2443,2006,9,10,70.0,80,60
2444,2006,9,11,64.5,68,61
2445,2006,9,12,63.0,69,57
2446,2006,9,13,61.5,67,56
2447,2006,9,14,64.5,68,61
2448,2006,9,15,65.5,72,59
2449,2006,9,16,69.5,76,63
2450,2006,9,17,70.0,82,58
2451,2006,9,18,71.0,83,59
2452,2006,9,19,68.0,78,58
2453,2006,9,20,60.0,68,52
2454,2006,9,21,57.0,68,46
2455,2006,9,22,58.0,70,46
2456,2006,9,23,72.0,80,64
2457,2006,9,24,72.0,82,62
2458,2006,9,25,64.0,74,54
2459,2006,9,26,62.0,76,48
2460,2006,9,27,63.5,76,51
2461,2006,9,28,65.5,78,53
2462,2006,9,29,56.0,66,46
2463,2006,9,30,54.0,66,42
2464,2006,10,1,60.5,70,51
2465,2006,10,2,60.0,73,47
2466,2006,10,3,69.0,81,57
2467,2006,10,4,71.5,82,61
2468,2006,10,5,65.0,74,56
2469,2006,10,6,54.0,57,51
2470,2006,10,7,52.0,57,47
2471,2006,10,8,60.0,70,50
2472,2006,10,9,62.0,78,46
2473,2006,10,10,66.0,79,53
2474,2006,10,11,62.5,68,57
2475,2006,10,12,56.0,70,42
2476,2006,10,13,43.5,55,32
2477,2006,10,14,46.5,61,32
2478,2006,10,15,46.0,60,32
2479,2006,10,16,49.5,64,35
2480,2006,10,17,58.0,63,53
2481,2006,10,18,68.0,74,62
2482,2006,10,19,64.5,68,61
2483,2006,10,20,56.5,69,44
2484,2006,10,21,50.5,61,40
2485,2006,10,22,49.5,62,37
2486,2006,10,23,46.5,53,40
2487,2006,10,24,45.0,51,39
2488,2006,10,25,46.0,54,38
2489,2006,10,26,45.0,54,36
2490,2006,10,27,48.5,55,42
2491,2006,10,28,54.0,63,45
2492,2006,10,29,47.0,59,35
2493,2006,10,30,50.5,68,33
2494,2006,10,31,55.5,73,38
2495,2006,11,1,61.5,72,51
2496,2006,11,2,48.5,58,39
2497,2006,11,3,38.5,46,31
2498,2006,11,4,36.0,46,26
2499,2006,11,5,40.0,52,28
2500,2006,11,6,42.0,53,31
2501,2006,11,7,44.0,55,33
2502,2006,11,8,58.0,61,55
2503,2006,11,9,60.5,70,51
2504,2006,11,10,60.5,74,47
2505,2006,11,11,61.5,77,46
2506,2006,11,12,55.0,64,46
2507,2006,11,13,53.5,59,48
2508,2006,11,14,58.0,64,52
2509,2006,11,15,57.5,62,53
2510,2006,11,16,62.0,68,56
2511,2006,11,17,50.5,60,41
2512,2006,11,18,44.0,51,37
2513,2006,11,19,43.0,50,36
2514,2006,11,20,40.0,46,34
2515,2006,11,21,41.0,47,35
2516,2006,11,22,41.0,44,38
2517,2006,11,23,43.5,48,39
2518,2006,11,24,49.5,63,36
2519,2006,11,25,43.0,57,29
2520,2006,11,26,46.0,61,31
2521,2006,11,27,46.5,60,33
2522,2006,11,28,50.0,63,37
2523,2006,11,29,51.0,55,47
2524,2006,11,30,62.0,71,53
2525,2006,12,1,60.0,75,45
2526,2006,12,2,42.5,48,37
2527,2006,12,3,35.5,43,28
2528,2006,12,4,32.0,40,24
2529,2006,12,5,31.0,40,22
2530,2006,12,6,36.0,51,21
2531,2006,12,7,39.5,55,24
2532,2006,12,8,28.0,34,22
2533,2006,12,9,30.5,43,18
2534,2006,12,10,41.0,58,24
2535,2006,12,11,46.5,63,30
2536,2006,12,12,42.5,53,32
2537,2006,12,13,47.5,56,39
2538,2006,12,14,47.0,55,39
2539,2006,12,15,47.5,60,35
2540,2006,12,16,43.0,53,33
2541,2006,12,17,45.0,61,29
2542,2006,12,18,59.5,72,47
2543,2006,12,19,41.5,51,32
2544,2006,12,20,37.0,49,25
2545,2006,12,21,44.0,53,35
2546,2006,12,22,48.5,53,44
2547,2006,12,23,53.5,60,47
2548,2006,12,24,42.0,53,31
2549,2006,12,25,40.0,50,30
2550,2006,12,26,48.5,53,44
2551,2006,12,27,39.0,47,31
2552,2006,12,28,38.5,49,28
2553,2006,12,29,40.5,51,30
2554,2006,12,30,45.5,54,37
2555,2006,12,31,41.5,45,38
2556,2007,1,1,48.5,53,44
2557,2007,1,2,39.5,50,29
2558,2007,1,3,40.5,55,26
2559,2007,1,4,45.0,61,29
2560,2007,1,5,52.5,62,43
2561,2007,1,6,63.5,71,56
2562,2007,1,7,50.0,56,44
2563,2007,1,8,43.5,53,34
2564,2007,1,9,38.5,47,30
2565,2007,1,10,30.5,37,24
2566,2007,1,11,31.0,42,20
2567,2007,1,12,42.5,50,35
2568,2007,1,13,57.5,65,50
2569,2007,1,14,58.5,67,50
2570,2007,1,15,58.5,68,49
2571,2007,1,16,47.0,64,30
2572,2007,1,17,28.0,34,22
2573,2007,1,18,26.5,35,18
2574,2007,1,19,38.0,46,30
2575,2007,1,20,30.0,36,24
2576,2007,1,21,24.0,29,19
2577,2007,1,22,30.0,33,27
2578,2007,1,23,34.5,41,28
2579,2007,1,24,35.5,42,29
2580,2007,1,25,28.5,37,20
2581,2007,1,26,22.5,31,14
2582,2007,1,27,37.0,54,20
2583,2007,1,28,36.5,45,28
2584,2007,1,29,25.5,31,20
2585,2007,1,30,30.0,41,19
2586,2007,1,31,26.5,33,20
2587,2007,2,1,29.0,34,24
2588,2007,2,2,34.5,38,31
2589,2007,2,3,28.0,34,22
2590,2007,2,4,25.5,32,19
2591,2007,2,5,15.5,20,11
2592,2007,2,6,16.0,24,8
2593,2007,2,7,21.5,27,16
2594,2007,2,8,22.0,27,17
2595,2007,2,9,25.5,33,18
2596,2007,2,10,25.0,35,15
2597,2007,2,11,24.0,38,10
2598,2007,2,12,33.5,46,21
2599,2007,2,13,31.0,36,26
2600,2007,2,14,28.0,36,20
2601,2007,2,15,20.0,24,16
2602,2007,2,16,19.5,27,12
2603,2007,2,17,24.5,37,12
2604,2007,2,18,27.0,33,21
2605,2007,2,19,24.5,34,15
2606,2007,2,20,39.5,47,32
2607,2007,2,21,41.0,52,30
2608,2007,2,22,43.0,55,31
2609,2007,2,23,32.5,38,27
2610,2007,2,24,33.0,43,23
2611,2007,2,25,33.0,36,30
2612,2007,2,26,37.5,43,32
2613,2007,2,27,40.5,51,30
2614,2007,2,28,39.0,50,28
2615,2007,3,1,39.5,50,29
2616,2007,3,2,50.0,62,38
2617,2007,3,3,43.5,58,29
2618,2007,3,4,35.5,40,31
2619,2007,3,5,38.0,49,27
2620,2007,3,6,24.5,31,18
2621,2007,3,7,23.0,27,19
2622,2007,3,8,26.0,38,14
2623,2007,3,9,33.0,42,24
2624,2007,3,10,46.5,66,27
2625,2007,3,11,44.5,57,32
2626,2007,3,12,43.0,59,27
2627,2007,3,13,54.5,73,36
2628,2007,3,14,62.5,83,42
2629,2007,3,15,56.5,75,38
2630,2007,3,16,34.0,39,29
2631,2007,3,17,30.5,34,27
2632,2007,3,18,34.5,42,27
2633,2007,3,19,39.0,55,23
2634,2007,3,20,50.0,60,40
2635,2007,3,21,39.0,43,35
2636,2007,3,22,58.5,75,42
2637,2007,3,23,65.5,76,55
2638,2007,3,24,51.0,55,47
2639,2007,3,25,50.5,59,42
2640,2007,3,26,52.5,64,41
2641,2007,3,27,65.5,82,49
2642,2007,3,28,60.5,70,51
2643,2007,3,29,50.5,61,40
2644,2007,3,30,49.0,66,32
2645,2007,3,31,48.5,59,38
2646,2007,4,1,51.5,56,47
2647,2007,4,2,63.0,80,46
2648,2007,4,3,57.5,69,46
2649,2007,4,4,48.0,54,42
2650,2007,4,5,39.5,45,34
2651,2007,4,6,38.5,45,32
2652,2007,4,7,35.5,40,31
2653,2007,4,8,36.5,44,29
2654,2007,4,9,36.5,47,26
2655,2007,4,10,40.5,51,30
2656,2007,4,11,41.0,53,29
2657,2007,4,12,52.5,62,43
2658,2007,4,13,46.0,56,36
2659,2007,4,14,45.0,58,32
2660,2007,4,15,44.5,47,42
2661,2007,4,16,43.5,46,41
2662,2007,4,17,49.0,54,44
2663,2007,4,18,47.5,53,42
2664,2007,4,19,50.0,56,44
2665,2007,4,20,55.5,71,40
2666,2007,4,21,58.5,77,40
2667,2007,4,22,63.5,82,45
2668,2007,4,23,66.0,85,47
2669,2007,4,24,71.5,82,61
2670,2007,4,25,63.0,72,54
2671,2007,4,26,53.5,58,49
2672,2007,4,27,58.5,68,49
2673,2007,4,28,60.5,69,52
2674,2007,4,29,60.5,75,46
2675,2007,4,30,66.0,84,48
2676,2007,5,1,63.0,74,52
2677,2007,5,2,69.0,83,55
2678,2007,5,3,60.0,69,51
2679,2007,5,4,56.5,71,42
2680,2007,5,5,59.0,70,48
2681,2007,5,6,54.5,63,46
2682,2007,5,7,52.5,66,39
2683,2007,5,8,55.5,75,36
2684,2007,5,9,66.5,79,54
2685,2007,5,10,73.0,80,66
2686,2007,5,11,74.0,85,63
2687,2007,5,12,69.5,81,58
2688,2007,5,13,59.0,71,47
2689,2007,5,14,55.0,71,39
2690,2007,5,15,71.0,85,57
2691,2007,5,16,71.5,85,58
2692,2007,5,17,61.5,70,53
2693,2007,5,18,58.0,63,53
2694,2007,5,19,59.5,73,46
2695,2007,5,20,66.0,78,54
2696,2007,5,21,61.5,73,50
2697,2007,5,22,60.0,76,44
2698,2007,5,23,63.5,77,50
2699,2007,5,24,67.0,82,52
2700,2007,5,25,71.5,88,55
2701,2007,5,26,78.5,92,65
2702,2007,5,27,76.0,90,62
2703,2007,5,28,74.5,86,63
2704,2007,5,29,74.0,86,62
2705,2007,5,30,71.5,87,56
2706,2007,5,31,77.0,91,63
2707,2007,6,1,78.0,91,65
2708,2007,6,2,77.0,88,66
2709,2007,6,3,69.0,72,66
2710,2007,6,4,73.5,83,64
2711,2007,6,5,72.5,82,63
2712,2007,6,6,65.5,76,55
2713,2007,6,7,68.5,85,52
2714,2007,6,8,80.0,95,65
2715,2007,6,9,77.5,87,68
2716,2007,6,10,70.0,76,64
2717,2007,6,11,72.5,84,61
2718,2007,6,12,74.5,89,60
2719,2007,6,13,71.5,82,61
2720,2007,6,14,63.5,67,60
2721,2007,6,15,65.0,72,58
2722,2007,6,16,68.0,80,56
2723,2007,6,17,75.5,89,62
2724,2007,6,18,82.0,94,70
2725,2007,6,19,81.0,92,70
2726,2007,6,20,74.0,84,64
2727,2007,6,21,71.5,87,56
2728,2007,6,22,71.0,82,60
2729,2007,6,23,66.0,82,50
2730,2007,6,24,71.0,85,57
2731,2007,6,25,79.0,87,71
2732,2007,6,26,82.0,92,72
2733,2007,6,27,84.5,97,72
2734,2007,6,28,82.0,92,72
2735,2007,6,29,72.0,75,69
2736,2007,6,30,73.5,81,66
2737,2007,7,1,70.0,82,58
2738,2007,7,2,68.5,79,58
2739,2007,7,3,67.0,80,54
2740,2007,7,4,73.5,83,64
2741,2007,7,5,76.0,82,70
2742,2007,7,6,77.0,87,67
2743,2007,7,7,77.0,90,64
2744,2007,7,8,79.5,94,65
2745,2007,7,9,82.5,97,68
2746,2007,7,10,84.0,96,72
2747,2007,7,11,79.5,89,70
2748,2007,7,12,73.0,83,63
2749,2007,7,13,75.0,85,65
2750,2007,7,14,74.0,86,62
2751,2007,7,15,80.5,92,69
2752,2007,7,16,80.5,90,71
2753,2007,7,17,79.0,92,66
2754,2007,7,18,82.0,89,75
2755,2007,7,19,81.0,91,71
2756,2007,7,20,77.5,86,69
2757,2007,7,21,74.0,85,63
2758,2007,7,22,76.5,85,68
2759,2007,7,23,73.5,84,63
2760,2007,7,24,72.0,86,58
2761,2007,7,25,77.5,87,68
2762,2007,7,26,78.5,89,68
2763,2007,7,27,82.0,94,70
2764,2007,7,28,78.5,89,68
2765,2007,7,29,77.0,83,71
2766,2007,7,30,77.5,85,70
2767,2007,7,31,80.0,92,68
2768,2007,8,1,79.0,93,65
2769,2007,8,2,81.0,95,67
2770,2007,8,3,83.5,96,71
2771,2007,8,4,83.5,98,69
2772,2007,8,5,79.5,87,72
2773,2007,8,6,82.5,93,72
2774,2007,8,7,85.0,97,73
2775,2007,8,8,91.0,102,80
2776,2007,8,9,83.5,94,73
2777,2007,8,10,80.0,91,69
2778,2007,8,11,73.0,85,61
2779,2007,8,12,76.5,92,61
2780,2007,8,13,80.0,92,68
2781,2007,8,14,73.5,87,60
2782,2007,8,15,76.5,92,61
2783,2007,8,16,80.0,90,70
2784,2007,8,17,84.0,94,74
2785,2007,8,18,71.5,82,61
2786,2007,8,19,67.5,73,62
2787,2007,8,20,65.5,70,61
2788,2007,8,21,65.0,68,62
2789,2007,8,22,65.0,69,61
2790,2007,8,23,70.5,75,66
2791,2007,8,24,80.0,90,70
2792,2007,8,25,84.5,96,73
2793,2007,8,26,79.0,87,71
2794,2007,8,27,77.0,87,67
2795,2007,8,28,74.5,84,65
2796,2007,8,29,74.5,84,65
2797,2007,8,30,76.5,88,65
2798,2007,8,31,78.0,86,70
2799,2007,9,1,71.5,83,60
2800,2007,9,2,69.0,81,57
2801,2007,9,3,73.5,87,60
2802,2007,9,4,78.0,91,65
2803,2007,9,5,74.5,88,61
2804,2007,9,6,78.5,88,69
2805,2007,9,7,79.5,91,68
2806,2007,9,8,79.5,91,68
2807,2007,9,9,75.5,88,63
2808,2007,9,10,81.5,90,73
2809,2007,9,11,72.5,78,67
2810,2007,9,12,67.0,78,56
2811,2007,9,13,66.0,80,52
2812,2007,9,14,72.5,78,67
2813,2007,9,15,62.5,72,53
2814,2007,9,16,56.5,69,44
2815,2007,9,17,58.0,71,45
2816,2007,9,18,60.0,72,48
2817,2007,9,19,63.5,77,50
2818,2007,9,20,63.5,74,53
2819,2007,9,21,71.0,85,57
2820,2007,9,22,78.5,88,69
2821,2007,9,23,72.5,86,59
2822,2007,9,24,67.5,84,51
2823,2007,9,25,71.5,90,53
2824,2007,9,26,77.5,93,62
2825,2007,9,27,76.0,87,65
2826,2007,9,28,70.5,83,58
2827,2007,9,29,65.5,78,53
2828,2007,9,30,63.0,78,48
2829,2007,10,1,63.0,76,50
2830,2007,10,2,66.5,79,54
2831,2007,10,3,73.0,82,64
2832,2007,10,4,72.5,84,61
2833,2007,10,5,73.0,81,65
2834,2007,10,6,74.5,85,64
2835,2007,10,7,77.0,92,62
2836,2007,10,8,77.5,91,64
2837,2007,10,9,80.5,94,67
2838,2007,10,10,72.0,83,61
2839,2007,10,11,57.5,65,50
2840,2007,10,12,57.0,68,46
2841,2007,10,13,55.5,68,43
2842,2007,10,14,55.0,70,40
2843,2007,10,15,59.0,75,43
2844,2007,10,16,60.5,73,48
2845,2007,10,17,67.0,81,53
2846,2007,10,18,67.0,80,54
2847,2007,10,19,67.5,78,57
2848,2007,10,20,62.0,74,50
2849,2007,10,21,61.0,78,44
2850,2007,10,22,64.0,81,47
2851,2007,10,23,72.5,79,66
2852,2007,10,24,62.0,69,55
2853,2007,10,25,53.0,55,51
2854,2007,10,26,58.0,62,54
2855,2007,10,27,62.0,71,53
2856,2007,10,28,49.0,59,39
2857,2007,10,29,45.5,57,34
2858,2007,10,30,49.5,65,34
2859,2007,10,31,51.0,67,35
2860,2007,11,1,60.5,73,48
2861,2007,11,2,49.0,57,41
2862,2007,11,3,53.0,62,44
2863,2007,11,4,49.0,59,39
2864,2007,11,5,47.5,61,34
2865,2007,11,6,48.0,55,41
2866,2007,11,7,44.5,52,37
2867,2007,11,8,37.5,47,28
2868,2007,11,9,36.5,44,29
2869,2007,11,10,42.5,48,37
2870,2007,11,11,42.0,52,32
2871,2007,11,12,48.0,54,42
2872,2007,11,13,52.0,61,43
2873,2007,11,14,54.0,65,43
2874,2007,11,15,51.5,63,40
2875,2007,11,16,38.0,46,30
2876,2007,11,17,40.0,50,30
2877,2007,11,18,45.5,52,39
2878,2007,11,19,42.0,44,40
2879,2007,11,20,51.5,59,44
2880,2007,11,21,58.0,73,43
2881,2007,11,22,57.5,74,41
2882,2007,11,23,36.0,44,28
2883,2007,11,24,32.0,42,22
2884,2007,11,25,41.5,53,30
2885,2007,11,26,54.0,64,44
2886,2007,11,27,52.5,64,41
2887,2007,11,28,39.0,45,33
2888,2007,11,29,44.0,58,30
2889,2007,11,30,37.5,48,27
2890,2007,12,1,34.5,43,26
2891,2007,12,2,37.0,42,32
2892,2007,12,3,43.5,51,36
2893,2007,12,4,32.5,38,27
2894,2007,12,5,28.0,30,26
2895,2007,12,6,24.0,32,16
2896,2007,12,7,24.0,34,14
2897,2007,12,8,42.5,52,33
2898,2007,12,9,39.0,41,37
2899,2007,12,10,43.0,47,39
2900,2007,12,11,46.5,50,43
2901,2007,12,12,50.5,59,42
2902,2007,12,13,38.0,42,34
2903,2007,12,14,40.0,50,30
2904,2007,12,15,31.0,36,26
2905,2007,12,16,38.5,44,33
2906,2007,12,17,31.5,39,24
2907,2007,12,18,30.5,41,20
2908,2007,12,19,35.5,41,30
2909,2007,12,20,36.0,47,25
2910,2007,12,21,36.5,43,30
2911,2007,12,22,41.5,46,37
2912,2007,12,23,52.5,63,42
2913,2007,12,24,40.0,49,31
2914,2007,12,25,40.0,50,30
2915,2007,12,26,33.0,38,28
2916,2007,12,27,43.5,54,33
2917,2007,12,28,37.5,47,28
2918,2007,12,29,43.5,54,33
2919,2007,12,30,36.0,42,30
2920,2007,12,31,41.5,50,33
2921,2008,1,1,42.5,51,34
2922,2008,1,2,28.5,35,22
2923,2008,1,3,24.5,31,18
2924,2008,1,4,27.5,40,15
2925,2008,1,5,31.0,43,19
2926,2008,1,6,45.5,56,35
2927,2008,1,7,56.0,70,42
2928,2008,1,8,54.5,70,39
2929,2008,1,9,51.5,64,39
2930,2008,1,10,40.0,49,31
2931,2008,1,11,48.5,57,40
2932,2008,1,12,42.0,51,33
2933,2008,1,13,36.5,46,27
2934,2008,1,14,37.0,44,30
2935,2008,1,15,32.5,38,27
2936,2008,1,16,35.0,42,28
2937,2008,1,17,32.0,35,29
2938,2008,1,18,39.0,48,30
2939,2008,1,19,34.5,39,30
2940,2008,1,20,23.5,34,13
2941,2008,1,21,18.0,28,8
2942,2008,1,22,27.0,39,15
2943,2008,1,23,33.0,43,23
2944,2008,1,24,29.5,39,20
2945,2008,1,25,25.5,33,18
2946,2008,1,26,27.0,34,20
2947,2008,1,27,34.5,42,27
2948,2008,1,28,33.5,43,24
2949,2008,1,29,35.5,44,27
2950,2008,1,30,40.0,50,30
2951,2008,1,31,32.0,42,22
2952,2008,2,1,42.5,52,33
2953,2008,2,2,39.5,50,29
2954,2008,2,3,41.5,57,26
2955,2008,2,4,42.5,50,35
2956,2008,2,5,47.5,60,35
2957,2008,2,6,58.5,72,45
2958,2008,2,7,46.5,62,31
2959,2008,2,8,38.5,50,27
2960,2008,2,9,42.5,56,29
2961,2008,2,10,33.0,48,18
2962,2008,2,11,20.5,28,13
2963,2008,2,12,25.5,31,20
2964,2008,2,13,35.0,40,30
2965,2008,2,14,33.0,40,26
2966,2008,2,15,40.5,55,26
2967,2008,2,16,36.5,45,28
2968,2008,2,17,39.5,54,25
2969,2008,2,18,54.0,71,37
2970,2008,2,19,37.5,47,28
2971,2008,2,20,27.5,32,23
2972,2008,2,21,24.5,33,16
2973,2008,2,22,29.5,33,26
2974,2008,2,23,32.5,36,29
2975,2008,2,24,33.0,44,22
2976,2008,2,25,41.5,50,33
2977,2008,2,26,41.5,49,34
2978,2008,2,27,34.5,44,25
2979,2008,2,28,26.5,34,19
2980,2008,2,29,29.0,42,16
2981,2008,3,1,40.0,47,33
2982,2008,3,2,36.5,50,23
2983,2008,3,3,47.5,68,27
2984,2008,3,4,59.0,71,47
2985,2008,3,5,48.5,60,37
2986,2008,3,6,39.5,51,28
2987,2008,3,7,39.5,48,31
2988,2008,3,8,47.0,63,31
2989,2008,3,9,35.0,43,27
2990,2008,3,10,37.5,50,25
2991,2008,3,11,42.5,52,33
2992,2008,3,12,45.5,56,35
2993,2008,3,13,42.0,56,28
2994,2008,3,14,51.0,63,39
2995,2008,3,15,52.5,62,43
2996,2008,3,16,44.0,51,37
2997,2008,3,17,40.0,52,28
2998,2008,3,18,45.5,50,41
2999,2008,3,19,55.0,67,43
3000,2008,3,20,51.5,64,39
3001,2008,3,21,45.5,54,37
3002,2008,3,22,41.0,48,34
3003,2008,3,23,38.0,50,26
3004,2008,3,24,40.0,50,30
3005,2008,3,25,39.5,52,27
3006,2008,3,26,57.0,69,45
3007,2008,3,27,48.5,53,44
3008,2008,3,28,55.5,70,41
3009,2008,3,29,43.0,51,35
3010,2008,3,30,40.0,48,32
3011,2008,3,31,46.0,51,41
3012,2008,4,1,63.0,75,51
3013,2008,4,2,45.5,56,35
3014,2008,4,3,40.0,50,30
3015,2008,4,4,50.5,60,41
3016,2008,4,5,55.0,62,48
3017,2008,4,6,47.5,50,45
3018,2008,4,7,44.5,47,42
3019,2008,4,8,46.0,51,41
3020,2008,4,9,51.5,61,42
3021,2008,4,10,61.5,73,50
3022,2008,4,11,65.5,78,53
3023,2008,4,12,65.0,75,55
3024,2008,4,13,49.5,56,43
3025,2008,4,14,47.0,56,38
3026,2008,4,15,50.5,60,41
3027,2008,4,16,51.0,67,35
3028,2008,4,17,56.0,76,36
3029,2008,4,18,64.0,85,43
3030,2008,4,19,65.5,83,48
3031,2008,4,20,65.0,72,58
3032,2008,4,21,59.5,62,57
3033,2008,4,22,63.0,71,55
3034,2008,4,23,62.5,74,51
3035,2008,4,24,65.5,78,53
3036,2008,4,25,62.0,76,48
3037,2008,4,26,68.0,80,56
3038,2008,4,27,52.5,56,49
3039,2008,4,28,56.0,63,49
3040,2008,4,29,53.5,61,46
3041,2008,4,30,47.5,59,36
3042,2008,5,1,51.0,64,38
3043,2008,5,2,65.0,83,47
3044,2008,5,3,67.0,77,57
3045,2008,5,4,60.5,71,50
3046,2008,5,5,57.5,69,46
3047,2008,5,6,62.5,79,46
3048,2008,5,7,66.0,82,50
3049,2008,5,8,68.5,74,63
3050,2008,5,9,56.5,64,49
3051,2008,5,10,55.5,65,46
3052,2008,5,11,52.5,63,42
3053,2008,5,12,48.0,50,46
3054,2008,5,13,57.5,72,43
3055,2008,5,14,58.5,73,44
3056,2008,5,15,66.0,76,56
3057,2008,5,16,60.0,68,52
3058,2008,5,17,59.5,74,45
3059,2008,5,18,60.0,68,52
3060,2008,5,19,54.5,65,44
3061,2008,5,20,50.5,57,44
3062,2008,5,21,56.5,68,45
3063,2008,5,22,56.0,67,45
3064,2008,5,23,56.5,70,43
3065,2008,5,24,61.0,74,48
3066,2008,5,25,61.5,76,47
3067,2008,5,26,69.0,85,53
3068,2008,5,27,75.5,83,68
3069,2008,5,28,59.5,70,49
3070,2008,5,29,62.0,79,45
3071,2008,5,30,67.0,83,51
3072,2008,5,31,73.0,82,64
3073,2008,6,1,73.5,85,62
3074,2008,6,2,67.5,79,56
3075,2008,6,3,68.5,82,55
3076,2008,6,4,75.5,84,67
3077,2008,6,5,73.5,82,65
3078,2008,6,6,75.0,84,66
3079,2008,6,7,82.5,95,70
3080,2008,6,8,81.5,93,70
3081,2008,6,9,84.0,94,74
3082,2008,6,10,83.5,96,71
3083,2008,6,11,77.0,86,68
3084,2008,6,12,76.5,91,62
3085,2008,6,13,76.0,88,64
3086,2008,6,14,79.5,90,69
3087,2008,6,15,77.0,86,68
3088,2008,6,16,73.5,86,61
3089,2008,6,17,66.0,77,55
3090,2008,6,18,65.0,78,52
3091,2008,6,19,65.5,77,54
3092,2008,6,20,71.5,84,59
3093,2008,6,21,76.0,87,65
3094,2008,6,22,76.0,86,66
3095,2008,6,23,75.0,87,63
3096,2008,6,24,71.0,84,58
3097,2008,6,25,74.0,88,60
3098,2008,6,26,80.5,93,68
3099,2008,6,27,81.5,93,70
3100,2008,6,28,79.0,90,68
3101,2008,6,29,78.5,88,69
3102,2008,6,30,74.5,84,65
3103,2008,7,1,72.0,83,61
3104,2008,7,2,73.5,85,62
3105,2008,7,3,77.5,91,64
3106,2008,7,4,77.0,85,69
3107,2008,7,5,75.0,81,69
