,Minimum T 2000,Minimum T 2001,Minimum T 2002,Minimum T 2003,Minimum T 2004,Minimum T 2005,Minimum T 2006,Minimum T 2007,Minimum T 2008,Minimum T 2009,Minimum T 2010,Minimum T 2011,Minimum T 2012,Minimum T 2013,Minimum T 2014,Minimum T 2015,Minimum T 2016,Mean
19,13.333333333333334,19.444444444444443,24.444444444444443,18.88888888888889,20.555555555555557,22.22222222222222,22.77777777777778,16.11111111111111,16.666666666666668,22.22222222222222,19.444444444444443,17.22222222222222,17.77777777777778,16.666666666666668,17.77777777777778,21.666666666666668,20.0,19.248366013071895
20,10.555555555555555,17.22222222222222,21.11111111111111,20.555555555555557,16.666666666666668,21.11111111111111,17.22222222222222,16.666666666666668,13.333333333333334,22.22222222222222,21.11111111111111,21.11111111111111,16.11111111111111,20.555555555555557,17.77777777777778,18.88888888888889,19.444444444444443,18.333333333333336
21,12.222222222222221,17.22222222222222,20.555555555555557,21.11111111111111,13.88888888888889,18.333333333333332,16.666666666666668,16.11111111111111,15.0,22.22222222222222,22.22222222222222,17.22222222222222,16.11111111111111,21.666666666666668,19.444444444444443,15.0,17.22222222222222,17.77777777777778
22,17.22222222222222,19.444444444444443,23.88888888888889,17.22222222222222,15.0,16.11111111111111,17.22222222222222,18.88888888888889,15.555555555555555,20.555555555555557,20.555555555555557,12.777777777777779,17.77777777777778,15.555555555555555,19.444444444444443,13.88888888888889,15.0,17.41830065359477
23,18.88888888888889,18.88888888888889,21.666666666666668,11.666666666666666,16.666666666666668,16.11111111111111,18.88888888888889,21.11111111111111,18.88888888888889,18.88888888888889,18.333333333333332,13.88888888888889,18.88888888888889,15.0,17.77777777777778,19.444444444444443,15.555555555555555,17.6797385620915
24,15.555555555555555,17.77777777777778,21.666666666666668,14.444444444444445,21.666666666666668,13.333333333333334,20.555555555555557,22.77777777777778,20.0,16.666666666666668,16.666666666666668,20.555555555555557,21.11111111111111,13.88888888888889,15.0,17.77777777777778,18.88888888888889,18.137254901960787
25,13.88888888888889,14.444444444444445,19.444444444444443,19.444444444444443,20.555555555555557,15.555555555555555,23.333333333333332,21.666666666666668,15.555555555555555,19.444444444444443,17.22222222222222,18.88888888888889,20.0,16.11111111111111,15.555555555555555,15.555555555555555,23.333333333333332,18.235294117647054
26,17.77777777777778,20.0,18.88888888888889,20.0,20.555555555555557,18.88888888888889,23.333333333333332,19.444444444444443,12.777777777777779,19.444444444444443,15.0,21.666666666666668,20.0,22.77777777777778,15.555555555555555,13.88888888888889,20.555555555555557,18.856209150326798
27,18.88888888888889,20.0,15.0,17.77777777777778,21.11111111111111,21.666666666666668,22.77777777777778,18.333333333333332,19.444444444444443,20.555555555555557,16.666666666666668,17.77777777777778,20.0,21.666666666666668,16.666666666666668,13.333333333333334,20.0,18.92156862745098
28,20.555555555555557,18.88888888888889,15.0,21.666666666666668,20.555555555555557,19.444444444444443,24.444444444444443,18.333333333333332,19.444444444444443,21.666666666666668,15.555555555555555,15.0,17.77777777777778,21.11111111111111,12.777777777777779,15.0,20.0,18.660130718954246
29,21.11111111111111,19.444444444444443,16.11111111111111,21.11111111111111,21.666666666666668,22.77777777777778,20.555555555555557,18.333333333333332,20.555555555555557,20.0,18.333333333333332,13.333333333333334,17.77777777777778,20.0,16.666666666666668,17.77777777777778,19.444444444444443,19.11764705882353
30,23.333333333333332,20.0,15.555555555555555,18.333333333333332,17.77777777777778,20.555555555555557,18.88888888888889,21.11111111111111,16.11111111111111,12.777777777777779,17.77777777777778,13.333333333333334,20.555555555555557,21.11111111111111,22.77777777777778,22.77777777777778,18.333333333333332,18.888888888888886
31,15.0,21.11111111111111,20.555555555555557,17.77777777777778,17.22222222222222,21.666666666666668,16.666666666666668,14.444444444444445,16.11111111111111,16.666666666666668,14.444444444444445,15.555555555555555,22.77777777777778,22.77777777777778,21.666666666666668,18.88888888888889,18.333333333333332,18.333333333333336
32,15.0,10.555555555555555,20.0,18.333333333333332,18.88888888888889,22.77777777777778,21.11111111111111,14.444444444444445,16.666666666666668,17.77777777777778,13.333333333333334,14.444444444444445,21.666666666666668,22.22222222222222,22.77777777777778,17.77777777777778,17.77777777777778,17.97385620915033
33,20.0,10.0,23.88888888888889,19.444444444444443,18.88888888888889,17.22222222222222,22.77777777777778,12.222222222222221,17.77777777777778,15.0,14.444444444444445,20.555555555555557,19.444444444444443,22.22222222222222,22.22222222222222,16.11111111111111,17.22222222222222,18.202614379084963
34,21.666666666666668,19.444444444444443,23.88888888888889,20.0,20.0,17.22222222222222,22.77777777777778,17.77777777777778,20.555555555555557,16.11111111111111,15.0,21.11111111111111,23.333333333333332,22.77777777777778,17.22222222222222,18.88888888888889,18.333333333333332,19.771241830065357
35,17.77777777777778,18.333333333333332,22.77777777777778,21.11111111111111,22.22222222222222,21.11111111111111,20.0,21.11111111111111,20.555555555555557,16.666666666666668,20.0,20.555555555555557,25.555555555555557,23.333333333333332,12.777777777777779,17.77777777777778,22.22222222222222,20.228758169934643
36,17.22222222222222,13.333333333333334,16.11111111111111,22.22222222222222,20.555555555555557,20.555555555555557,17.77777777777778,19.444444444444443,20.0,14.444444444444445,23.88888888888889,21.666666666666668,23.88888888888889,23.333333333333332,14.444444444444445,22.22222222222222,21.666666666666668,19.57516339869281
37,17.77777777777778,12.222222222222221,15.555555555555555,20.555555555555557,19.444444444444443,20.0,13.88888888888889,17.77777777777778,21.666666666666668,17.77777777777778,23.88888888888889,21.11111111111111,24.444444444444443,21.666666666666668,22.22222222222222,21.11111111111111,22.22222222222222,19.6078431372549
38,11.666666666666666,18.88888888888889,15.0,21.666666666666668,18.88888888888889,17.77777777777778,15.555555555555555,18.333333333333332,20.0,13.88888888888889,25.555555555555557,21.666666666666668,27.77777777777778,21.11111111111111,20.555555555555557,23.333333333333332,22.77777777777778,19.673202614379083
39,15.555555555555555,20.0,21.666666666666668,22.22222222222222,17.22222222222222,16.666666666666668,16.11111111111111,20.0,22.22222222222222,13.333333333333334,22.77777777777778,20.0,21.666666666666668,22.77777777777778,21.11111111111111,23.333333333333332,22.77777777777778,19.967320261437905
40,21.666666666666668,20.0,21.11111111111111,20.555555555555557,16.11111111111111,17.22222222222222,18.88888888888889,22.22222222222222,19.444444444444443,15.0,22.77777777777778,20.0,19.444444444444443,23.333333333333332,20.0,21.11111111111111,19.444444444444443,19.901960784313726
41,18.333333333333332,17.77777777777778,13.88888888888889,19.444444444444443,18.88888888888889,17.77777777777778,22.77777777777778,21.11111111111111,16.666666666666668,17.22222222222222,20.0,22.22222222222222,21.11111111111111,22.22222222222222,17.77777777777778,18.333333333333332,17.22222222222222,18.986928104575163
42,16.666666666666668,14.444444444444445,11.666666666666666,16.11111111111111,22.77777777777778,20.0,23.333333333333332,17.22222222222222,20.0,22.22222222222222,19.444444444444443,23.333333333333332,17.77777777777778,19.444444444444443,19.444444444444443,16.11111111111111,17.77777777777778,18.69281045751634
43,15.555555555555555,13.333333333333334,16.666666666666668,16.666666666666668,21.666666666666668,23.88888888888889,23.333333333333332,18.333333333333332,20.555555555555557,16.11111111111111,22.77777777777778,22.22222222222222,20.555555555555557,20.555555555555557,21.11111111111111,18.88888888888889,22.77777777777778,19.705882352941174
44,17.77777777777778,14.444444444444445,18.88888888888889,19.444444444444443,21.11111111111111,22.22222222222222,22.22222222222222,16.666666666666668,19.444444444444443,14.444444444444445,22.77777777777778,18.88888888888889,19.444444444444443,21.666666666666668,21.666666666666668,22.77777777777778,23.88888888888889,19.869281045751638
45,17.77777777777778,14.444444444444445,16.666666666666668,16.666666666666668,17.77777777777778,22.77777777777778,22.77777777777778,20.555555555555557,17.22222222222222,14.444444444444445,21.666666666666668,17.77777777777778,23.88888888888889,22.22222222222222,21.666666666666668,20.0,22.77777777777778,19.477124183006538
46,16.666666666666668,17.77777777777778,20.0,21.666666666666668,18.88888888888889,22.77777777777778,21.666666666666668,21.666666666666668,16.666666666666668,20.555555555555557,22.22222222222222,15.555555555555555,22.77777777777778,23.88888888888889,17.77777777777778,16.666666666666668,20.0,19.836601307189543
47,16.11111111111111,18.333333333333332,16.666666666666668,17.22222222222222,17.77777777777778,23.333333333333332,21.11111111111111,18.88888888888889,19.444444444444443,19.444444444444443,23.333333333333332,20.0,23.333333333333332,23.333333333333332,16.11111111111111,16.666666666666668,18.333333333333332,19.37908496732026
48,19.444444444444443,20.555555555555557,23.88888888888889,16.666666666666668,19.444444444444443,23.88888888888889,22.77777777777778,23.88888888888889,21.11111111111111,17.77777777777778,21.666666666666668,21.11111111111111,24.444444444444443,23.88888888888889,13.88888888888889,22.77777777777778,21.666666666666668,21.111111111111114
49,16.666666666666668,18.333333333333332,23.333333333333332,18.333333333333332,19.444444444444443,23.333333333333332,20.0,21.666666666666668,20.555555555555557,13.88888888888889,22.77777777777778,23.333333333333332,22.22222222222222,23.333333333333332,18.88888888888889,23.333333333333332,21.11111111111111,20.620915032679736
50,16.11111111111111,15.555555555555555,21.11111111111111,15.0,18.333333333333332,22.77777777777778,23.88888888888889,20.555555555555557,23.333333333333332,16.666666666666668,23.333333333333332,22.22222222222222,19.444444444444443,23.333333333333332,21.11111111111111,24.444444444444443,18.88888888888889,20.359477124183005
51,16.11111111111111,12.777777777777779,22.22222222222222,21.11111111111111,18.333333333333332,20.0,23.333333333333332,17.22222222222222,21.11111111111111,20.555555555555557,24.444444444444443,25.0,17.77777777777778,22.77777777777778,20.555555555555557,22.22222222222222,17.22222222222222,20.163398692810457
52,16.666666666666668,13.88888888888889,21.666666666666668,20.555555555555557,20.555555555555557,21.666666666666668,22.22222222222222,20.0,22.22222222222222,18.88888888888889,23.333333333333332,27.22222222222222,19.444444444444443,22.77777777777778,20.555555555555557,17.22222222222222,20.555555555555557,20.555555555555557
53,15.555555555555555,17.77777777777778,22.77777777777778,20.555555555555557,21.666666666666668,18.333333333333332,18.333333333333332,17.22222222222222,18.88888888888889,21.11111111111111,22.77777777777778,25.555555555555557,21.666666666666668,22.22222222222222,21.11111111111111,16.666666666666668,22.77777777777778,20.294117647058822
54,17.77777777777778,22.22222222222222,20.555555555555557,18.88888888888889,20.555555555555557,15.555555555555555,16.11111111111111,14.444444444444445,17.77777777777778,18.88888888888889,27.77777777777778,25.555555555555557,23.333333333333332,21.11111111111111,16.11111111111111,14.444444444444445,21.11111111111111,19.542483660130717
55,16.11111111111111,24.444444444444443,20.0,16.11111111111111,20.0,20.0,20.555555555555557,20.0,15.0,17.22222222222222,23.88888888888889,22.77777777777778,20.555555555555557,16.666666666666668,13.88888888888889,17.22222222222222,24.444444444444443,19.346405228758172
56,18.88888888888889,19.444444444444443,15.555555555555555,18.333333333333332,19.444444444444443,23.333333333333332,21.11111111111111,20.0,19.444444444444443,19.444444444444443,21.11111111111111,22.22222222222222,20.555555555555557,17.77777777777778,17.22222222222222,19.444444444444443,22.77777777777778,19.77124183006536
57,19.444444444444443,16.11111111111111,20.0,22.77777777777778,21.11111111111111,22.77777777777778,23.333333333333332,21.11111111111111,20.555555555555557,21.666666666666668,18.88888888888889,21.666666666666668,22.22222222222222,18.88888888888889,22.22222222222222,21.666666666666668,25.555555555555557,21.176470588235293
58,18.333333333333332,14.444444444444445,22.77777777777778,20.0,21.11111111111111,19.444444444444443,22.22222222222222,20.0,16.666666666666668,21.11111111111111,22.77777777777778,20.0,22.22222222222222,21.11111111111111,18.333333333333332,22.22222222222222,23.333333333333332,20.359477124183005
59,17.22222222222222,15.555555555555555,24.444444444444443,19.444444444444443,17.77777777777778,20.555555555555557,22.77777777777778,21.666666666666668,20.555555555555557,22.77777777777778,23.333333333333332,25.0,20.555555555555557,17.77777777777778,15.0,20.555555555555557,22.22222222222222,20.42483660130719
60,22.77777777777778,18.333333333333332,22.77777777777778,17.22222222222222,22.77777777777778,21.11111111111111,23.333333333333332,21.11111111111111,21.666666666666668,20.0,20.0,22.77777777777778,20.555555555555557,15.0,12.777777777777779,22.77777777777778,21.666666666666668,20.3921568627451
61,21.666666666666668,16.666666666666668,22.77777777777778,20.555555555555557,23.333333333333332,18.88888888888889,22.77777777777778,20.0,22.77777777777778,20.555555555555557,18.333333333333332,20.0,21.11111111111111,17.22222222222222,15.0,17.77777777777778,22.22222222222222,20.098039215686274
62,11.666666666666666,7.222222222222222,18.88888888888889,11.666666666666666,15.0,10.555555555555555,18.88888888888889,18.333333333333332,16.666666666666668,7.777777777777778,21.666666666666668,22.77777777777778,15.555555555555555,20.555555555555557,10.0,19.444444444444443,16.11111111111111,15.457516339869281
63,19.444444444444443,16.11111111111111,16.666666666666668,7.222222222222222,12.777777777777779,13.88888888888889,20.555555555555557,18.88888888888889,13.333333333333334,15.0,18.88888888888889,17.77777777777778,13.333333333333334,20.555555555555557,11.666666666666666,13.333333333333334,18.88888888888889,15.784313725490199
64,12.777777777777779,12.222222222222221,12.777777777777779,10.555555555555555,13.88888888888889,15.0,15.555555555555555,18.88888888888889,12.777777777777779,16.666666666666668,21.11111111111111,10.0,11.666666666666666,18.88888888888889,16.666666666666668,12.777777777777779,20.0,14.836601307189543
65,11.11111111111111,10.0,18.88888888888889,12.222222222222221,13.88888888888889,16.11111111111111,12.777777777777779,17.77777777777778,19.444444444444443,14.444444444444445,20.555555555555557,10.0,13.88888888888889,14.444444444444445,18.333333333333332,13.333333333333334,20.555555555555557,15.163398692810457
66,14.444444444444445,16.666666666666668,21.11111111111111,13.333333333333334,13.333333333333334,15.555555555555555,13.333333333333334,17.22222222222222,18.333333333333332,15.0,21.666666666666668,18.88888888888889,11.666666666666666,11.666666666666666,16.666666666666668,12.777777777777779,18.333333333333332,15.882352941176471
67,14.444444444444445,18.333333333333332,17.22222222222222,12.777777777777779,13.333333333333334,18.333333333333332,12.777777777777779,12.777777777777779,18.88888888888889,15.0,17.77777777777778,16.666666666666668,10.0,15.555555555555555,13.88888888888889,16.11111111111111,18.88888888888889,15.457516339869281
68,13.333333333333334,16.666666666666668,13.88888888888889,15.0,12.777777777777779,17.77777777777778,13.88888888888889,11.11111111111111,21.11111111111111,12.777777777777779,13.333333333333334,15.555555555555555,13.333333333333334,18.88888888888889,12.777777777777779,17.77777777777778,16.666666666666668,15.098039215686276
69,13.333333333333334,15.0,12.222222222222221,15.555555555555555,16.11111111111111,20.0,16.11111111111111,18.333333333333332,21.11111111111111,17.77777777777778,13.333333333333334,20.0,11.11111111111111,17.77777777777778,14.444444444444445,15.555555555555555,10.555555555555555,15.784313725490199
70,16.666666666666668,12.222222222222221,12.777777777777779,15.555555555555555,18.88888888888889,21.666666666666668,15.0,20.0,23.333333333333332,17.77777777777778,16.666666666666668,21.666666666666668,16.666666666666668,17.22222222222222,19.444444444444443,18.88888888888889,7.777777777777778,17.18954248366013
71,18.333333333333332,13.88888888888889,18.333333333333332,13.88888888888889,21.11111111111111,22.22222222222222,11.666666666666666,17.77777777777778,21.666666666666668,15.555555555555555,18.88888888888889,20.555555555555557,18.333333333333332,20.555555555555557,21.11111111111111,16.11111111111111,12.222222222222221,17.77777777777778
72,21.11111111111111,15.0,18.88888888888889,17.77777777777778,13.88888888888889,21.11111111111111,9.444444444444445,16.11111111111111,20.0,19.444444444444443,18.88888888888889,21.666666666666668,18.88888888888889,19.444444444444443,20.0,18.333333333333332,13.88888888888889,17.875816993464053
73,21.11111111111111,20.0,21.11111111111111,20.0,11.666666666666666,20.0,14.444444444444445,15.555555555555555,16.666666666666668,20.555555555555557,19.444444444444443,20.0,20.0,18.88888888888889,20.0,21.666666666666668,18.88888888888889,18.823529411764707
74,16.666666666666668,20.555555555555557,17.22222222222222,21.11111111111111,12.222222222222221,22.22222222222222,12.777777777777779,16.11111111111111,17.77777777777778,18.333333333333332,22.77777777777778,16.666666666666668,19.444444444444443,20.555555555555557,18.88888888888889,22.77777777777778,14.444444444444445,18.26797385620915
75,16.666666666666668,23.333333333333332,16.11111111111111,20.0,20.0,22.22222222222222,16.11111111111111,15.555555555555555,20.555555555555557,16.666666666666668,22.77777777777778,13.88888888888889,18.333333333333332,15.555555555555555,15.555555555555555,22.77777777777778,15.0,18.30065359477124
76,17.77777777777778,23.88888888888889,15.555555555555555,18.333333333333332,22.22222222222222,22.22222222222222,16.666666666666668,14.444444444444445,20.0,16.11111111111111,20.0,11.666666666666666,13.88888888888889,14.444444444444445,10.555555555555555,23.333333333333332,13.88888888888889,17.352941176470587
77,20.0,22.77777777777778,14.444444444444445,16.11111111111111,21.11111111111111,16.666666666666668,12.777777777777779,13.333333333333334,16.11111111111111,16.11111111111111,21.11111111111111,14.444444444444445,12.777777777777779,16.666666666666668,15.0,22.22222222222222,18.333333333333332,17.058823529411764
78,22.77777777777778,20.555555555555557,12.222222222222221,14.444444444444445,22.22222222222222,13.333333333333334,15.555555555555555,16.666666666666668,12.777777777777779,16.11111111111111,20.555555555555557,17.77777777777778,11.666666666666666,20.555555555555557,20.0,20.0,17.22222222222222,17.3202614379085
79,21.666666666666668,18.88888888888889,13.88888888888889,15.0,21.666666666666668,11.666666666666666,17.22222222222222,21.11111111111111,11.11111111111111,17.77777777777778,15.0,20.0,14.444444444444445,17.22222222222222,22.77777777777778,20.555555555555557,15.555555555555555,17.38562091503268
80,14.444444444444445,16.11111111111111,15.0,18.88888888888889,18.333333333333332,15.0,21.11111111111111,21.11111111111111,12.222222222222221,15.555555555555555,17.22222222222222,21.666666666666668,19.444444444444443,16.11111111111111,20.0,21.11111111111111,15.555555555555555,17.581699346405227
81,12.222222222222221,19.444444444444443,16.666666666666668,15.555555555555555,13.333333333333334,11.11111111111111,19.444444444444443,17.77777777777778,15.0,18.88888888888889,23.333333333333332,19.444444444444443,21.11111111111111,14.444444444444445,17.77777777777778,21.11111111111111,17.22222222222222,17.287581699346404
82,17.22222222222222,19.444444444444443,13.88888888888889,12.222222222222221,11.666666666666666,11.666666666666666,17.77777777777778,13.333333333333334,18.333333333333332,20.0,21.666666666666668,19.444444444444443,23.88888888888889,13.333333333333334,18.88888888888889,22.22222222222222,20.0,17.352941176470587
83,21.11111111111111,20.0,13.88888888888889,15.0,20.0,17.77777777777778,20.555555555555557,15.555555555555555,18.88888888888889,18.88888888888889,20.0,21.11111111111111,21.666666666666668,16.11111111111111,18.88888888888889,21.666666666666668,18.88888888888889,18.823529411764707
84,18.333333333333332,18.88888888888889,15.555555555555555,15.0,18.88888888888889,16.11111111111111,21.11111111111111,10.0,17.22222222222222,18.88888888888889,21.666666666666668,23.333333333333332,20.0,18.88888888888889,16.11111111111111,21.666666666666668,18.88888888888889,18.26797385620915
85,17.22222222222222,15.555555555555555,18.88888888888889,17.22222222222222,16.11111111111111,15.0,21.666666666666668,13.88888888888889,14.444444444444445,17.77777777777778,24.444444444444443,20.555555555555557,17.77777777777778,21.11111111111111,18.333333333333332,18.333333333333332,21.11111111111111,18.202614379084967
86,22.77777777777778,15.0,21.11111111111111,17.77777777777778,19.444444444444443,17.77777777777778,20.555555555555557,21.666666666666668,15.555555555555555,17.22222222222222,21.666666666666668,20.0,18.88888888888889,20.0,21.666666666666668,16.666666666666668,20.555555555555557,19.31372549019608
87,21.11111111111111,16.11111111111111,22.77777777777778,22.22222222222222,15.555555555555555,18.333333333333332,20.555555555555557,22.22222222222222,20.0,19.444444444444443,19.444444444444443,15.555555555555555,14.444444444444445,20.0,21.11111111111111,18.88888888888889,15.0,18.986928104575167
88,21.666666666666668,18.88888888888889,21.666666666666668,20.555555555555557,11.11111111111111,22.22222222222222,22.77777777777778,22.22222222222222,21.11111111111111,19.444444444444443,22.22222222222222,20.0,15.0,20.555555555555557,18.88888888888889,17.77777777777778,16.666666666666668,19.57516339869281
89,20.555555555555557,21.11111111111111,21.11111111111111,17.77777777777778,15.555555555555555,19.444444444444443,20.555555555555557,22.22222222222222,20.0,16.11111111111111,23.88888888888889,20.0,17.77777777777778,21.666666666666668,16.11111111111111,17.22222222222222,20.0,19.477124183006534
90,17.77777777777778,21.666666666666668,18.333333333333332,19.444444444444443,15.0,20.555555555555557,18.88888888888889,20.555555555555557,20.555555555555557,16.666666666666668,24.444444444444443,21.11111111111111,21.666666666666668,20.0,16.11111111111111,15.0,17.22222222222222,19.11764705882353
91,14.444444444444445,22.22222222222222,16.666666666666668,21.11111111111111,14.444444444444445,20.0,16.666666666666668,18.88888888888889,18.333333333333332,16.11111111111111,18.333333333333332,15.555555555555555,21.11111111111111,22.77777777777778,20.555555555555557,17.22222222222222,14.444444444444445,18.16993464052288
