,Maximum T 2000,Maximum T 2001,Maximum T 2002,Maximum T 2003,Maximum T 2004,Maximum T 2005,Maximum T 2006,Maximum T 2007,Maximum T 2008,Maximum T 2009,Maximum T 2010,Maximum T 2011,Maximum T 2012,Maximum T 2013,Maximum T 2014,Maximum T 2015,Maximum T 2016,Mean
0,30.0,30.555555555555557,36.111111111111114,27.77777777777778,30.0,30.555555555555557,38.333333333333336,36.111111111111114,34.44444444444444,29.444444444444443,28.88888888888889,38.333333333333336,31.666666666666668,30.0,27.77777777777778,32.22222222222222,31.666666666666668,31.993464052287578
1,30.555555555555557,29.444444444444443,36.666666666666664,31.666666666666668,32.22222222222222,34.44444444444444,38.333333333333336,37.77777777777778,31.11111111111111,28.333333333333332,28.88888888888889,35.55555555555556,33.888888888888886,32.77777777777778,26.11111111111111,32.22222222222222,30.0,32.35294117647059
2,30.0,31.11111111111111,33.888888888888886,31.11111111111111,32.22222222222222,34.44444444444444,38.888888888888886,36.666666666666664,29.444444444444443,30.555555555555557,31.11111111111111,31.11111111111111,35.0,27.77777777777778,26.666666666666668,33.888888888888886,28.333333333333332,31.89542483660131
3,29.444444444444443,30.0,35.0,29.444444444444443,33.888888888888886,36.666666666666664,33.888888888888886,37.77777777777778,31.11111111111111,32.77777777777778,34.44444444444444,28.333333333333332,36.111111111111114,28.88888888888889,28.88888888888889,33.333333333333336,28.88888888888889,32.287581699346404
4,27.77777777777778,32.22222222222222,35.55555555555556,29.444444444444443,25.0,36.111111111111114,33.333333333333336,33.333333333333336,30.0,30.0,34.44444444444444,32.22222222222222,37.22222222222222,28.333333333333332,30.555555555555557,31.666666666666668,28.88888888888889,31.5359477124183
5,24.444444444444443,36.111111111111114,27.22222222222222,29.444444444444443,23.333333333333332,32.22222222222222,33.333333333333336,35.0,33.333333333333336,26.11111111111111,32.77777777777778,32.22222222222222,33.888888888888886,23.88888888888889,28.333333333333332,27.77777777777778,32.77777777777778,30.13071895424837
6,34.44444444444444,37.22222222222222,26.11111111111111,26.666666666666668,23.333333333333332,30.555555555555557,35.55555555555556,36.111111111111114,31.11111111111111,28.88888888888889,31.11111111111111,35.55555555555556,32.22222222222222,28.333333333333332,28.333333333333332,28.333333333333332,31.666666666666668,30.915032679738562
7,32.77777777777778,37.22222222222222,27.77777777777778,30.0,27.22222222222222,32.22222222222222,31.11111111111111,41.111111111111114,28.88888888888889,29.444444444444443,32.77777777777778,34.44444444444444,33.333333333333336,32.77777777777778,28.88888888888889,28.88888888888889,30.555555555555557,31.73202614379085
8,32.77777777777778,38.333333333333336,30.0,28.88888888888889,30.0,25.0,31.11111111111111,35.55555555555556,28.333333333333332,35.55555555555556,34.44444444444444,34.44444444444444,34.44444444444444,33.333333333333336,28.88888888888889,30.0,28.88888888888889,31.764705882352942
9,31.11111111111111,37.22222222222222,31.11111111111111,29.444444444444443,30.0,31.11111111111111,27.77777777777778,34.44444444444444,30.555555555555557,36.111111111111114,36.666666666666664,33.333333333333336,32.22222222222222,31.11111111111111,30.0,24.444444444444443,34.44444444444444,31.83006535947712
10,31.11111111111111,31.11111111111111,32.77777777777778,28.88888888888889,30.555555555555557,25.0,28.88888888888889,31.11111111111111,26.11111111111111,32.77777777777778,35.55555555555556,31.666666666666668,33.333333333333336,30.555555555555557,28.333333333333332,31.666666666666668,36.111111111111114,30.915032679738562
11,27.77777777777778,28.333333333333332,35.0,31.666666666666668,29.444444444444443,36.111111111111114,28.88888888888889,35.55555555555556,28.88888888888889,31.666666666666668,30.0,31.666666666666668,31.666666666666668,32.77777777777778,23.88888888888889,29.444444444444443,35.55555555555556,31.078431372549023
12,23.88888888888889,29.444444444444443,36.111111111111114,31.666666666666668,27.22222222222222,36.666666666666664,30.555555555555557,34.44444444444444,30.555555555555557,29.444444444444443,26.11111111111111,29.444444444444443,32.22222222222222,31.666666666666668,28.333333333333332,28.88888888888889,37.22222222222222,30.81699346405229
13,25.0,28.88888888888889,36.111111111111114,33.333333333333336,23.88888888888889,36.666666666666664,33.888888888888886,31.666666666666668,30.0,29.444444444444443,27.22222222222222,28.333333333333332,32.22222222222222,25.555555555555557,27.77777777777778,30.555555555555557,36.666666666666664,30.424836601307188
14,30.0,28.88888888888889,34.44444444444444,33.333333333333336,27.77777777777778,31.666666666666668,32.77777777777778,35.55555555555556,27.77777777777778,31.11111111111111,25.555555555555557,28.333333333333332,30.555555555555557,27.77777777777778,25.555555555555557,31.666666666666668,33.888888888888886,30.392156862745104
15,31.666666666666668,30.555555555555557,35.0,32.77777777777778,29.444444444444443,25.0,32.22222222222222,34.44444444444444,29.444444444444443,33.333333333333336,34.44444444444444,30.555555555555557,32.77777777777778,27.77777777777778,28.333333333333332,32.77777777777778,35.55555555555556,31.5359477124183
16,26.11111111111111,31.11111111111111,35.0,30.0,28.333333333333332,31.666666666666668,32.22222222222222,36.111111111111114,31.666666666666668,33.333333333333336,32.77777777777778,32.22222222222222,35.55555555555556,28.333333333333332,30.555555555555557,33.333333333333336,33.333333333333336,31.862745098039213
17,22.77777777777778,28.88888888888889,36.666666666666664,28.333333333333332,29.444444444444443,31.11111111111111,31.11111111111111,28.88888888888889,33.888888888888886,34.44444444444444,27.77777777777778,33.333333333333336,30.0,26.11111111111111,27.77777777777778,31.11111111111111,32.22222222222222,30.228758169934636
18,26.11111111111111,27.22222222222222,36.111111111111114,30.0,32.77777777777778,25.555555555555557,32.22222222222222,24.444444444444443,33.333333333333336,32.22222222222222,30.555555555555557,30.555555555555557,26.11111111111111,26.666666666666668,28.88888888888889,32.22222222222222,32.22222222222222,29.836601307189543
19,24.444444444444443,30.555555555555557,33.333333333333336,31.666666666666668,34.44444444444444,32.22222222222222,33.888888888888886,23.333333333333332,27.77777777777778,33.888888888888886,32.77777777777778,31.11111111111111,28.88888888888889,33.333333333333336,28.88888888888889,30.555555555555557,31.666666666666668,30.751633986928102
20,25.555555555555557,28.88888888888889,32.77777777777778,33.333333333333336,27.77777777777778,34.44444444444444,31.666666666666668,20.555555555555557,29.444444444444443,34.44444444444444,31.11111111111111,30.555555555555557,29.444444444444443,33.888888888888886,30.555555555555557,28.88888888888889,29.444444444444443,30.163398692810453
21,27.22222222222222,31.11111111111111,35.55555555555556,34.44444444444444,27.22222222222222,31.11111111111111,33.333333333333336,23.88888888888889,30.0,28.88888888888889,31.666666666666668,28.88888888888889,31.11111111111111,33.333333333333336,26.11111111111111,28.333333333333332,28.88888888888889,30.065359477124183
22,27.22222222222222,28.88888888888889,30.0,28.88888888888889,30.555555555555557,30.0,33.888888888888886,26.11111111111111,29.444444444444443,31.666666666666668,29.444444444444443,27.77777777777778,31.666666666666668,27.22222222222222,23.333333333333332,28.88888888888889,27.77777777777778,28.986928104575163
23,29.444444444444443,30.0,32.22222222222222,27.22222222222222,31.11111111111111,29.444444444444443,33.333333333333336,33.333333333333336,31.666666666666668,30.0,23.333333333333332,31.666666666666668,32.77777777777778,30.0,26.666666666666668,31.666666666666668,30.0,30.228758169934643
24,29.444444444444443,28.333333333333332,31.11111111111111,31.666666666666668,29.444444444444443,29.444444444444443,34.44444444444444,36.666666666666664,31.666666666666668,30.0,27.22222222222222,28.333333333333332,28.88888888888889,28.88888888888889,27.77777777777778,28.88888888888889,31.666666666666668,30.228758169934636
25,28.88888888888889,28.333333333333332,29.444444444444443,30.555555555555557,29.444444444444443,27.77777777777778,30.0,32.22222222222222,26.666666666666668,32.22222222222222,30.0,31.11111111111111,28.333333333333332,33.333333333333336,30.555555555555557,26.666666666666668,33.888888888888886,29.96732026143791
26,27.22222222222222,32.22222222222222,30.0,30.0,32.22222222222222,24.444444444444443,33.333333333333336,31.666666666666668,27.22222222222222,30.0,28.333333333333332,27.22222222222222,33.333333333333336,33.888888888888886,32.22222222222222,26.11111111111111,32.77777777777778,30.13071895424837
27,27.77777777777778,32.22222222222222,24.444444444444443,29.444444444444443,33.888888888888886,31.11111111111111,32.77777777777778,31.11111111111111,23.333333333333332,25.555555555555557,28.88888888888889,30.0,33.333333333333336,31.666666666666668,28.333333333333332,27.22222222222222,30.555555555555557,29.509803921568626
