T_Local,Ws_crop,Ta_crop,P_mean_crop,Rh_crop,e_crop,Hs_crop,Le_crop,Ustar_crop,Fco2_crop,CO2_crop,DR_crop,UR_crop,DLR_crop,ULR_crop,Rn_crop,Rns_crop,Rnl_crop,Alb_crop,Wd_crop
5/1/13 0:00,0.6826,11.75102,101.286209,96.92809,1.33643,0.168204,,0.04523,0.081192,501.974243,-1.095225,2.451237,347.7955,365.3569,-21.10788,-3.546462,-17.5614,,174.1689
5/1/13 0:30,1.305649,11.718,101.320686,96.90455,1.334187,54.148355,,0.281301,0.819308,704.346008,-2.035975,1.738035,350.4182,367.1813,-20.53706,-3.77401,-16.7631,,66.93378
5/1/13 1:00,1.00748,13.50087,101.374969,85.94043,1.329193,-1.984982,,0.078972,0.010555,821.660583,-2.785794,1.354884,352.3916,372.2372,-23.98632,-4.140678,-19.8456,,164.369
5/1/13 1:30,0.672936,12.97001,101.360916,87.24192,1.303368,8.3503,,0.099445,-0.264191,844.650757,-2.867277,1.654037,345.7,367.1375,-25.95889,-4.521314,-21.4375,,188.933
5/1/13 2:00,0.396384,12.29066,101.344879,92.64416,1.323646,-0.306631,,0.137927,0.294838,859.400635,-1.678149,2.47732,343.3466,364.1319,-24.94081,-4.155469,-20.7853,,47.50461
5/1/13 2:30,0.532663,11.14199,101.342453,94.24249,1.248195,-4.608992,,0.037974,-0.073999,867.895264,-2.784353,1.476845,342.2895,361.4301,-23.40177,-4.261198,-19.1406,,162.9688
5/1/13 3:00,0.616682,10.43634,101.299576,95.81382,1.210624,0.788878,,0.026463,-0.220191,801.559509,-2.556806,1.682455,341.4267,358.4099,-21.22241,-4.239261,-16.9832,,179.8599
5/1/13 3:30,0.600073,9.773964,101.281311,96.63396,1.168396,6.289577,,0.059657,-0.745087,863.11554,-3.047891,1.361819,341.1277,355.6757,-18.9577,-4.40971,-14.548,,153.9736
5/1/13 4:00,0.68262,9.395245,101.279175,97.3427,1.147179,1.044978,,0.031675,0.297846,984.887756,-2.140094,2.093101,340.4036,353.7397,-17.56925,-4.233195,-13.3361,,158.5161
5/1/13 4:30,0.643949,8.733781,101.275871,97.57091,1.099451,-0.406746,,0.020493,0.206704,1150.389526,-2.497329,1.519239,340.182,352.6298,-16.46442,-4.016568,-12.4478,,188.477
5/1/13 5:00,0.552874,8.595237,101.278259,97.95296,1.093459,0.788578,,0.050409,2.794557,,-1.901677,1.904952,339.8387,351.4943,-15.4622,-3.806629,-11.6556,,193.8515
5/1/13 5:30,0.448441,8.237524,,98.0881,1.068731,,,,,,0.479033,2.210262,339.2116,350.0686,-12.58821,-1.731229,-10.857,,163.1471
5/1/13 6:00,0.605798,8.362227,,98.35549,1.080818,,,,,,34.67219,8.070395,339.6115,350.8391,15.37419,26.601795,-11.2276,0.249464,182.0928
5/1/13 6:30,0.395255,9.186968,,98.41394,1.144093,,,,,,104.2426,19.09352,345.0101,357.1917,72.96743,85.14908,-12.1816,0.185577,163.3212
5/1/13 7:00,0.227548,11.94638,,98.44959,1.376205,,,,,,196.6821,33.84581,357.7532,371.7159,148.8735,162.83629,-13.9627,0.172134,144.224
5/1/13 7:30,0.523419,13.08876,101.427612,93.91997,1.414535,20.486218,,0.0835,-5.442663,1000.07605,287.0343,45.1377,366.3445,386.538,221.7031,241.8966,-20.1935,0.158052,14.59729
5/1/13 8:00,0.767788,15.71834,101.414063,69.27979,1.237772,25.846373,54.198795,0.073289,0.170139,801.912598,407.2534,64.92529,343.2327,396.7816,288.7792,342.32811,-53.5489,0.15895,14.23578
5/1/13 8:30,0.660125,17.69788,101.460205,55.56271,1.125304,49.982588,89.023459,0.098287,-0.047106,767.303711,515.5327,77.20881,322.1342,411.979,348.4791,438.32389,-89.8448,0.150132,18.19647
5/1/13 9:00,0.827591,19.04436,101.467773,48.88148,1.076745,74.807826,97.395229,0.122363,-0.006641,756.801636,609.7567,81.34568,331.4572,426.1639,433.7042,528.41102,-94.7067,0.133497,12.69757
5/1/13 9:30,1.469862,20.17902,101.483566,39.71618,0.939149,103.369178,114.929953,0.250331,-0.37045,748.575073,705.2034,90.89504,336.9861,435.402,515.8925,614.30836,-98.4159,0.128895,88.59833
5/1/13 10:00,2.115976,21.22438,101.477882,34.05921,0.858457,110.228809,242.74844,0.223022,-0.531021,738.24292,780.5549,100.5568,339.3702,441.476,577.8923,679.9981,-102.1058,0.128807,147.4728
5/1/13 10:30,1.87416,21.90735,101.434471,33.53759,0.881431,145.218075,244.325298,0.258828,-0.447079,733.13562,842.7007,109.5877,343.9662,449.3299,627.7492,733.113,-105.3637,0.130044,92.93909
5/1/13 11:00,1.677611,22.27323,101.450127,31.99838,0.859953,156.336738,230.518687,0.22527,-0.208063,732.001587,882.2749,114.1188,347.0118,454.4602,660.7076,768.1561,-107.4484,0.129361,71.78561
5/1/13 11:30,2.407721,22.72997,101.387924,29.80859,0.82361,181.154604,276.270769,0.323978,-0.289142,729.699585,916.9855,113.2959,348.4142,457.2944,694.8094,803.6896,-108.8802,0.123558,84.13568
5/1/13 12:00,1.666841,23.08639,101.377472,26.74077,0.754974,172.419097,219.701162,0.174535,-0.145166,727.776855,929.7402,112.5767,349.6479,462.7354,704.076,817.1635,-113.0875,0.121084,57.27573
5/1/13 12:30,1.911898,23.54387,101.316101,26.6991,0.774911,187.546116,215.144627,0.261116,-0.059886,720.399231,928.5479,112.5194,352.2772,465.9553,702.3504,816.0285,-113.6781,0.121178,65.47314
5/1/13 13:00,1.39564,23.61996,101.273445,26.51244,0.773008,152.974741,367.891934,0.628034,-0.32742,716.341003,905.7508,109.5961,353.8882,466.5887,683.4541,796.1547,-112.7005,0.121002,117.8628
5/1/13 13:30,1.60295,24.12249,101.250305,27.88206,0.837938,128.710965,260.040901,0.178224,-0.432643,711.637085,878.0062,109.6879,356.7674,467.8493,657.2363,768.3183,-111.0819,0.124955,180.7076
5/1/13 14:00,1.57706,24.64183,101.245552,27.09936,0.840189,186.592971,208.499332,0.257388,-0.117824,711.592651,818.7249,107.2286,359.9449,469.8697,601.5714,711.4963,-109.9248,0.13096,43.37903
5/1/13 14:30,1.971046,24.85574,101.158592,27.08451,0.850441,168.350509,145.657518,0.130583,0.01185,710.781982,750.7361,96.52937,360.4857,468.1884,546.504,654.20673,-107.7027,0.128583,31.64307
5/1/13 15:00,1.796551,24.71266,101.126381,28.76043,0.89539,111.476647,243.689758,0.139308,-0.404365,705.459656,674.7373,87.76577,359.6656,462.0944,484.5428,586.97153,-102.4288,0.1301,92.73004
5/1/13 15:30,1.247621,24.74618,101.084373,28.33375,0.883908,86.512533,200.74564,0.099311,-0.353259,704.939819,585.1794,78.53629,359.5161,457.9966,408.1626,506.64311,-98.4805,0.13424,93.79636
5/1/13 16:00,1.002613,24.793,101.041565,27.69936,0.866554,15.249893,144.331389,0.330088,-0.431652,705.322083,494.5984,69.17609,358.5251,453.6299,330.3175,425.42231,-95.1048,0.139967,222.2228
5/1/13 16:30,1.128643,24.97243,101.022453,27.02603,0.85454,71.397946,123.309298,0.197494,-0.084848,706.522888,389.0847,56.05745,357.9842,449.5061,241.5054,333.02725,-91.5219,0.144219,67.14661
5/1/13 17:00,1.192329,24.97567,101.005386,27.81388,0.879732,37.335109,89.281466,0.131983,-0.01614,706.055237,277.7851,41.24052,357.0429,442.8435,150.7439,236.54458,-85.8006,0.148645,57.5733
5/1/13 17:30,1.105311,24.30899,101.008797,30.38444,0.923376,18.60109,30.94152,0.137686,0.028713,706.595154,172.6474,27.20328,354.0755,433.4719,66.04767,145.44412,-79.3964,0.157871,66.09125
5/1/13 18:00,1.207401,22.75196,101.019547,39.75137,1.100694,-3.116859,8.677782,0.082684,-0.046352,712.695984,92.02839,14.15375,350.5851,421.2045,7.255231,77.87464,-70.6194,0.152914,125.4277
5/1/13 18:30,1.160377,20.93373,101.065445,47.56036,1.177858,-3.905077,0.437557,0.03631,0.021874,735.486389,26.94329,4.652566,343.9623,406.3477,-40.09468,22.290724,-62.3854,0.190604,144.2211
5/1/13 19:00,1.145606,19.31186,101.090729,53.93955,1.208763,6.148052,-6.058144,0.053961,-0.135309,764.987122,-1.429164,0.724841,338.0706,393.4215,-57.50492,-2.154005,-55.3509,0.232682,135.1495
5/1/13 19:30,0.960601,17.61879,101.121506,58.06046,1.169339,0.902687,-8.124738,0.037867,-0.087763,788.829285,-3.598029,1.078644,333.1088,385.2983,-56.86618,-4.676673,-52.1895,,167.6589
5/1/13 20:00,0.994915,16.32692,101.123978,66.43972,1.23373,4.875945,-4.927023,0.045322,-0.171319,829.829468,-3.176547,1.293234,330.0564,379.7313,-54.14474,-4.469781,-49.6749,,167.0393
5/1/13 20:30,0.74472,15.31718,101.151672,75.74398,1.317721,6.574045,-11.208099,0.050058,-0.404332,869.55127,-2.917049,1.423855,326.5992,375.5798,-53.32154,-4.340904,-48.9806,,159.9286
5/1/13 21:00,1.085214,15.90698,101.173721,60.43407,1.092297,-3.96956,-17.613439,0.070864,-0.376782,803.099915,-0.335428,4.068308,326.9352,375.353,-52.82157,-4.403736,-48.4178,,136.3744
5/1/13 21:30,1.502771,16.78723,101.216675,54.51661,1.04162,-42.323769,18.936177,0.122101,0.097912,751.779053,-1.667117,3.39176,328.1872,381.5903,-58.46196,-5.058877,-53.4031,,109.1072
5/1/13 22:00,0.976545,16.15531,101.239563,57.98119,1.064273,-14.135706,3.990105,0.054944,0.044355,763.030823,-3.111484,1.951256,325.1606,377.5728,-57.4749,-5.06274,-52.4122,,111.8046
5/1/13 22:30,1.457327,15.76768,101.248192,60.71441,1.087051,-46.106925,17.562044,0.141447,0.121022,760.492615,-2.627142,2.538924,324.6248,379.9969,-60.53814,-5.166066,-55.3721,,107.9369
5/1/13 23:00,1.659272,15.48574,101.249115,63.37239,1.11427,-49.931849,20.249735,0.182386,0.118934,760.267273,-2.638253,2.15861,329.4908,382.4547,-57.76081,-4.796863,-52.9639,,111.3808
5/1/13 23:30,1.735795,15.34474,101.250816,64.91983,1.131169,-50.685757,21.158024,0.197627,0.139524,763.118408,-2.716856,1.953824,331.2063,383.0588,-56.5232,-4.67068,-51.8525,,111.336
5/2/13 0:00,1.799655,15.29489,101.251404,58.62967,1.018315,-44.016996,24.716177,0.167817,0.103475,765.532959,-2.794183,1.76409,330.6559,382.6238,-56.52615,-4.558273,-51.9679,,118.0084
5/2/13 0:30,1.476408,14.94753,101.253609,53.4996,0.908704,-41.970614,23.78229,0.155025,0.098713,772.213989,-3.325018,1.58745,325.1503,379.2827,-59.04491,-4.912468,-54.1324,,105.9988
5/2/13 1:00,0.521706,14.14731,101.261101,56.50901,0.911492,3.265666,-10.406691,0.111741,-0.128803,787.125305,-3.150188,1.231318,324.7578,370.4088,-50.03252,-4.381506,-45.651,,161.5854
5/2/13 1:30,0.403093,13.46781,101.253014,57.24384,0.883393,-9.597204,-1.803547,0.108381,0.021034,803.063293,-1.670159,2.078557,324.6887,365.7415,-44.80154,-3.748716,-41.0528,,85.87491
5/2/13 2:00,0.331375,13.28062,101.250526,60.12695,0.916903,-2.908974,-8.158518,0.055685,-0.059505,833.806091,-1.388648,1.716981,324.3596,363.782,-42.52794,-3.105629,-39.4224,,167.9012
5/2/13 2:30,0.445656,12.01476,101.249458,73.65331,1.033409,-1.263607,0.627448,0.02378,-0.013801,862.719788,-1.603341,1.649477,321.6725,361.5139,-43.09421,-3.252818,-39.8414,,161.2474
5/2/13 3:00,0.398797,11.83893,101.232437,71.45307,0.991383,5.332128,-7.056142,0.045596,-0.350159,885.459961,-1.765654,1.77957,316.3098,359.0583,-46.2937,-3.545224,-42.7485,,164.7219
5/2/13 3:30,0.515733,11.02195,101.231049,77.7131,1.021242,-6.680063,-3.125469,0.032278,0.088454,897.970947,-1.240007,2.004858,317.3508,357.2296,-43.12365,-3.244865,-39.8788,,167.8878
5/2/13 4:00,0.449238,11.12518,101.238815,77.9936,1.032045,4.839591,-2.413489,0.019609,-0.232828,893.305115,-0.990755,2.02115,317.5375,356.3898,-41.86412,-3.011905,-38.8523,,195.9688
5/2/13 4:30,0.311469,10.85178,101.232101,82.64864,1.07355,-3.445294,-8.170122,0.074102,-0.041136,915.647217,-0.781048,2.146598,316.581,355.4872,-41.83389,-2.927646,-38.9062,,159.5692
5/2/13 5:00,0.28312,11.05148,101.244034,79.51859,1.046915,-5.065607,4.600093,0.035477,0.224211,866.581543,-0.48154,2.559413,318.772,355.2899,-39.55877,-3.040953,-36.5179,,181.7318
5/2/13 5:30,0.325378,11.89345,101.249977,75.84055,1.055535,3.122055,-1.690029,0.077608,-0.111632,843.755798,3.748343,3.737151,319.7265,357.3998,-37.66205,0.011192,-37.6733,,167.2734
5/2/13 6:00,0.251416,11.78992,101.255356,77.85939,1.076225,5.00537,-2.271124,0.058878,-0.197782,843.867371,33.91982,8.140534,316.3579,359.5566,-17.41941,25.779286,-43.1987,0.252499,190.83
5/2/13 6:30,0.250062,12.53352,101.335831,78.45507,1.139071,13.375535,-11.298519,0.083503,-0.55607,831.256531,95.29189,19.05929,315.9928,368.6144,23.61098,76.2326,-52.6216,0.202031,231.2559
5/2/13 7:00,0.452916,13.98323,101.364738,75.02601,1.19749,17.545618,25.467542,0.07204,-0.087554,798.930359,175.1846,30.08182,325.3889,382.8428,87.64886,145.10278,-57.4539,0.172223,22.25259
5/2/13 7:30,0.721707,15.57527,101.368668,70.09322,1.24084,16.233515,45.401006,0.122405,-0.044482,770.789063,283.1299,45.15504,332.5628,396.2477,174.2899,237.97486,-63.6849,0.159658,74.74689
5/2/13 8:00,1.930964,16.9028,101.367142,63.11902,1.214852,15.690453,66.886038,0.205373,-0.283657,756.391052,274.635,39.98869,345.8026,402.9975,177.4514,234.64631,-57.1949,0.145453,150.3432
5/2/13 8:30,2.721969,17.67896,101.373131,58.63194,1.18554,43.220089,91.305004,0.268938,-0.407566,751.380798,411.6326,61.37606,344.8248,409.6213,285.46,350.25654,-64.7965,0.148987,148.2753
5/2/13 9:00,2.84384,18.56049,101.367432,55.28495,1.181484,74.686917,140.464979,0.317907,-0.562208,743.144165,524.7549,75.23063,345.3936,418.7059,376.2119,449.52427,-73.3123,0.143282,137.8071
5/2/13 9:30,2.706712,19.45877,101.369942,53.79086,1.215718,97.867574,146.231131,0.280623,-0.539319,739.614258,656.7562,90.72617,348.427,429.1021,485.3549,566.03003,-80.6751,0.138165,131.4507
5/2/13 10:00,2.545429,20.40131,101.362999,52.08322,1.248139,124.584362,162.511492,0.278145,-0.549629,734.389832,723.0477,98.35724,355.3826,438.4622,541.6108,624.69046,-83.0796,0.13577,130.9884
5/2/13 10:30,2.606302,20.99182,101.340195,49.1264,1.220738,115.895006,168.436798,0.258639,-0.555049,729.953613,741.8558,101.0065,356.5816,442.2754,555.1556,640.8493,-85.6938,0.135954,134.7851
5/2/13 11:00,2.830066,21.88269,101.293159,43.99325,1.15444,152.936373,222.724759,0.286909,-0.504508,726.062378,838.8232,111.3458,358.9297,450.9457,635.4614,727.4774,-92.016,0.132756,149.1306
5/2/13 11:30,2.538673,22.45292,101.264191,41.9158,1.138915,183.925139,275.324748,0.250317,-0.656372,722.416626,863.6473,109.317,362.7581,456.5922,660.4962,754.3303,-93.8341,0.126583,146.7219
5/2/13 12:00,2.497188,23.14396,101.24894,40.66158,1.152069,149.624494,238.901485,0.266636,-0.54125,718.325806,870.2408,107.7888,366.0763,461.4434,667.0848,762.452,-95.3671,0.12386,142.7645
5/2/13 12:30,2.39088,23.46604,101.225662,39.75096,1.148297,141.543571,250.366905,0.240761,-0.589002,716.025391,864.2155,107.947,368.6519,464.093,660.8273,756.2685,-95.4411,0.1249,136.531
5/2/13 13:00,2.580328,23.9534,101.157166,38.53383,1.146388,163.615627,265.988323,0.250383,-0.530298,715.552856,840.8242,105.8676,371.6624,465.9116,640.7073,734.9566,-94.2492,0.125876,153.8348
5/2/13 13:30,2.472855,24.13401,101.128311,38.35126,1.153339,137.107805,269.182948,0.221077,-0.627808,714.860107,808.0794,105.1866,372.1049,465.8715,609.1263,702.8928,-93.7666,0.130198,128.4614
5/2/13 14:00,2.291496,24.44349,101.124413,37.43876,1.14695,122.758709,242.593019,0.209342,-0.555372,715.18512,762.6637,102.9194,373.1172,466.3372,566.5243,659.7443,-93.22,0.134932,131.0907
5/2/13 14:30,2.291385,24.63638,101.050636,37.04051,1.1479,101.488229,222.600393,0.215804,-0.5111,716.169128,698.5887,92.45418,373.3834,464.382,515.136,606.13452,-90.9986,0.132336,131.8437
5/2/13 15:00,2.179142,24.62012,101.019066,37.82368,1.171015,91.869195,231.41456,0.206452,-0.571492,713.853088,610.005,81.62144,373.7459,460.7644,441.3651,528.38356,-87.0185,0.133658,128.8548
5/2/13 15:30,2.305229,24.49522,101.004433,38.7569,1.19096,58.454573,178.865158,0.217506,-0.449191,714.273438,542.047,75.31786,373.1689,456.304,383.5941,466.72914,-83.1351,0.138973,133.1532
5/2/13 16:00,2.634356,24.23154,101.004036,39.78285,1.203364,31.023454,152.716029,0.252546,-0.380119,715.583679,447.6115,65.0439,372.3011,450.6221,304.2466,382.5676,-78.321,0.145425,131.9325
5/2/13 16:30,3.051737,23.62699,100.989464,41.54131,1.211755,10.642239,118.716802,0.339525,-0.289719,716.386658,352.0591,52.71901,367.1733,442.6787,223.8347,299.34009,-75.5054,0.149836,110.6538
5/2/13 17:00,2.861659,22.96408,100.983498,40.77584,1.14272,-14.920474,110.587775,0.312005,-0.269669,715.513672,259.3723,40.32364,362.8258,435.2328,146.6416,219.04866,-72.407,0.155615,121.3538
5/2/13 17:30,2.615586,22.38979,100.996864,40.16053,1.086951,-29.588662,77.838981,0.265119,-0.142596,714.371826,167.6752,26.85079,360.1962,428.5955,72.42506,140.82441,-68.3993,0.160287,120.9533
5/2/13 18:00,2.447462,21.744,100.994827,40.33644,1.049561,-42.158302,52.917215,0.262546,-0.03116,721.292297,88.06717,15.00298,359.2628,422.3503,9.976699,73.06419,-63.0875,0.170648,119.5411
5/2/13 18:30,2.361235,20.95921,100.998993,41.86437,1.038277,-50.433239,42.885363,0.240331,0.074099,724.39978,30.8572,5.927058,355.0616,415.6884,-35.69665,24.930142,-60.6268,0.203104,117.7994
5/2/13 19:00,1.316021,19.54532,101.006432,47.29261,1.075109,0.675184,-16.013441,0.082651,-0.260187,740.744812,-0.636812,0.669423,351.1832,403.65,-53.77306,-1.306235,-52.4668,,131.1564
5/2/13 19:30,0.97872,18.13578,101.03019,55.9187,1.16359,-2.079811,-6.026156,0.038932,0.000479,769.128601,-3.424402,0.691036,345.9235,390.8616,-49.05359,-4.115438,-44.9381,,161.8345
5/2/13 20:00,1.454695,17.76373,101.088165,50.1474,1.019213,-23.212121,7.259442,0.080132,0.053714,756.032104,-1.981506,2.423879,341.7769,390.7456,-53.37402,-4.405385,-48.9687,,158.2289
5/2/13 20:30,0.983086,17.85576,101.101242,49.70695,1.016115,-2.994959,0.491289,0.039573,0.023521,762.731384,-1.727759,2.304784,341.7373,385.6268,-47.92207,-4.032543,-43.8895,,140.477
5/2/13 21:00,1.101417,17.10896,101.125366,54.88499,1.070718,1.503254,-4.487853,0.049141,-0.101162,790.815186,-1.583648,1.398587,351.0946,384.5211,-36.40874,-2.982235,-33.4265,,157.4423
5/2/13 21:30,1.589658,17.37295,101.126709,53.72034,1.065362,-32.439633,12.689142,0.113819,0.016548,773.660828,-0.675145,2.639922,352.1646,390.2007,-41.35108,-3.315067,-38.0361,,135.6861
5/2/13 22:00,1.908298,18.05082,101.129707,49.83637,1.03132,-53.584497,23.699148,0.169194,0.122,760.520813,-1.96512,2.355303,345.6699,395.5312,-54.18169,-4.320423,-49.8613,,138.7076
5/2/13 22:30,2.403964,18.27955,101.127235,51.49942,1.081187,-59.656719,25.159916,0.228748,0.090671,763.115601,-2.633687,2.146655,340.3504,397.8209,-62.25082,-4.780342,-57.4705,,144.5295
5/2/13 23:00,1.974504,17.66779,101.127213,59.81218,1.208352,-50.657351,14.565861,0.185179,0.110436,773.983276,-3.482924,1.290887,338.7757,395.5634,-61.56157,-4.773811,-56.7877,,136.5557
5/2/13 23:30,1.543435,16.90832,101.124733,66.83814,1.287095,-36.287782,10.568605,0.121761,0.095191,776.9953,-3.462605,1.371448,335.8643,390.382,-59.35182,-4.834053,-54.5177,,147.2288
5/3/13 0:00,1.188385,16.32362,101.123528,69.71366,1.293288,-15.198906,6.95904,0.064312,0.056595,776.689575,-3.135747,1.747851,332.7688,386.0595,-58.17429,-4.883598,-53.2907,,154.6595
5/3/13 0:30,0.747334,15.74712,101.123146,71.4195,1.277038,1.751457,-2.909923,0.061158,-0.036782,790.086792,-2.792561,1.723659,329.7155,377.2904,-52.09111,-4.51622,-47.5749,,137.8954
5/3/13 1:00,0.745957,14.64626,101.119812,76.87137,1.280747,5.568291,-1.624381,0.060972,-0.230093,825.713867,-2.716431,1.355169,327.2397,371.344,-48.17585,-4.0716,-44.1043,,113.8584
5/3/13 1:30,0.895956,13.78149,101.102135,82.14361,1.293997,3.690665,-0.351443,0.098576,-0.097957,839.013306,-2.230156,1.697447,323.4417,369.8589,-50.34487,-3.927603,-46.4172,,166.9872
5/3/13 2:00,0.596511,14.1042,101.117043,78.86938,1.268728,1.633138,-1.275168,0.031737,-0.064194,823.864075,-0.981514,2.53401,325.2141,368.7601,-47.06155,-3.515524,-43.546,,166.6337
5/3/13 2:30,0.542485,13.11779,101.118515,83.19749,1.256161,22.895966,-13.179383,0.112319,-1.248058,889.525635,-2.295902,1.264736,322.755,365.3735,-46.17916,-3.560638,-42.6185,,174.0865
5/3/13 3:00,0.417399,11.97357,101.121384,91.01014,1.273582,-10.47469,-14.629916,0.086297,0.191613,899.124084,-2.054317,1.354274,324.8562,363.3524,-41.90478,-3.408591,-38.4962,,168.8069
5/3/13 3:30,0.536569,11.21441,101.123062,93.35898,1.242308,1.464642,0.645834,0.034923,-0.147798,891.414429,-1.799078,1.297023,327.5996,362.7986,-38.29516,-3.096101,-35.199,,170.6353
5/3/13 4:00,0.425647,11.00673,101.117035,94.05428,1.234396,3.725642,4.558577,0.082996,-0.065949,885.028442,-1.487653,1.760306,329.0045,361.6258,-35.86919,-3.247959,-32.6213,,194.5485
5/3/13 4:30,0.611443,10.958,101.115494,94.92659,1.241781,0.15243,10.616671,0.035221,-0.025172,896.480957,-1.62053,1.482124,335.3224,362.0829,-29.86304,-3.102654,-26.7605,,192.8845
5/3/13 5:00,0.499241,11.04542,101.112732,94.10297,1.238136,0.037114,-17.365435,0.062526,-0.038257,896.018372,-1.493057,1.648479,341.0687,362.4499,-24.52267,-3.141536,-21.3812,,179.9627
5/3/13 5:30,0.420907,11.04557,101.118179,91.99001,1.210386,-6.533386,2.033031,0.057514,0.315066,903.331848,2.198235,2.077532,342.2458,361.3674,-19.0009,0.120703,-19.1216,,161.6786
5/3/13 6:00,0.467622,10.98993,101.128922,90.55166,1.187121,-0.599819,2.703946,0.042522,0.103119,924.764587,32.17874,6.879833,342.6888,362.3987,5.588981,25.298907,-19.7099,0.226772,168.6165
5/3/13 6:30,0.690442,12.44591,101.162666,87.86761,1.268968,3.257434,8.703274,0.016279,-0.169994,827.937317,83.39041,16.36235,347.1729,371.2754,42.92551,67.02806,-24.1025,0.196297,184.6682
5/3/13 7:00,0.439782,13.87492,101.213654,86.76127,1.375224,1.499566,12.602816,0.029469,-0.144942,785.43457,123.5388,22.15597,343.2669,382.0878,62.56196,101.38283,-38.8209,0.179713,142.8099
5/3/13 7:30,1.337402,15.10376,101.222969,81.21086,1.393523,-2.782145,44.847543,0.126154,-0.234737,775.326599,197.9854,33.87579,333.8969,391.0537,106.9528,164.10961,-57.1568,0.171922,128.1547
5/3/13 8:00,1.943007,16.69841,101.221771,73.28351,1.393109,17.355844,67.749308,0.184704,-0.354136,766.446777,316.2869,49.97611,340.9492,403.1761,204.084,266.31079,-62.2269,0.158318,134.2849
5/3/13 8:30,2.275171,18.48807,101.225281,63.73906,1.356062,40.906043,94.079061,0.229038,-0.428616,756.979736,427.2902,63.00579,347.4202,416.098,295.6065,364.28441,-68.6778,0.147446,136.0277
5/3/13 9:00,2.109756,19.67607,101.237007,57.29346,1.312657,55.893459,128.198885,0.215399,-0.534662,749.125244,531.4619,75.16249,351.7999,427.015,381.0844,456.29941,-75.2151,0.141383,127.1924
5/3/13 9:30,2.224219,20.65701,101.236282,53.14791,1.293642,69.568796,136.466861,0.2236,-0.571782,743.540588,539.542,74.06656,361.0779,434.012,392.5413,465.47544,-72.9341,0.137152,126.6637
5/3/13 10:00,2.465626,21.45671,101.231392,49.99016,1.278145,85.27654,159.470215,0.236499,-0.588011,739.812866,587.8144,81.47249,366.4389,439.9267,432.8541,506.34191,-73.4878,0.138488,141.1183
5/3/13 10:30,2.587205,22.39316,101.233963,46.79476,1.266794,88.570816,165.829978,0.242154,-0.483661,729.244995,575.3826,79.10163,371.2219,444.5718,422.9311,496.28097,-73.3499,0.137389,159.8216
5/3/13 11:00,2.857122,22.68234,101.229027,46.42305,1.27912,99.075709,161.408611,0.275224,-0.438551,727.060669,617.8413,85.3065,372.2756,447.4315,457.3788,532.5348,-75.1559,0.137961,161.2653
5/3/13 11:30,2.374411,23.28191,101.184196,46.99623,1.342591,95.434673,159.828755,0.236648,-0.473574,723.62793,601.4058,81.39993,378.9405,451.7816,447.1647,520.00587,-72.8411,0.135276,165.6577
5/3/13 12:00,1.73885,23.82932,101.196114,46.16449,1.363113,109.38313,195.883879,0.076757,-0.573431,722.774841,691.8051,91.06676,382.5139,459.4285,523.8239,600.73834,-76.9146,0.131658,160.534
5/3/13 12:30,1.5152,24.62412,101.155624,45.8074,1.418674,120.63323,208.599157,0.117626,-0.564793,717.583862,703.4777,91.62277,388.1225,466.7116,533.2657,611.85493,-78.5891,0.130176,124.9237
5/3/13 13:00,1.139243,24.94118,101.127625,45.6734,1.441492,94.866903,163.63404,0.12275,-0.443675,716.764893,526.1723,69.16072,391.2385,462.6192,385.6308,457.01158,-71.3807,0.13134,115.1998
5/3/13 13:30,0.992567,25.34597,101.119766,44.40114,1.435503,55.078685,177.175709,0.268978,-0.54007,717.01123,517.3531,69.62165,395.4675,463.0558,380.1431,447.73145,-67.5883,0.134481,139.1166
5/3/13 14:00,1.007078,25.92272,101.115494,43.53013,1.456323,89.438397,142.218502,0.155802,-0.352719,715.528259,482.728,64.95783,397.7621,464.4781,351.0541,417.77017,-66.716,0.134568,94.03809
5/3/13 14:30,1.536237,26.06483,101.081482,44.42477,1.498898,90.974367,206.294624,0.153943,-0.52386,710.493896,657.4543,88.70728,391.5508,471.1377,489.1602,568.74702,-79.5869,0.134781,135.7719
5/3/13 15:00,1.379724,26.63787,101.020287,42.24416,1.474201,71.53729,139.922987,0.133647,-0.361642,709.289429,559.1165,72.80993,393.2689,472.3779,407.1975,486.30657,-79.109,0.129737,188.2152
5/3/13 15:30,1.061324,26.3308,101.002602,43.91109,1.504873,19.318222,125.598591,0.116084,-0.371905,704.702698,394.3326,52.75097,397.1882,463.4695,275.3003,341.58163,-66.2813,0.133685,120.3788
5/3/13 16:00,0.717925,26.74415,101.004021,39.1721,1.375599,6.238833,128.129343,0.140881,-0.406928,696.854858,320.7328,44.09259,395.2026,459.8524,211.9904,276.64021,-64.6498,0.137061,219.0638
5/3/13 16:30,0.728117,26.68724,101.000031,37.27707,1.304647,2.177729,46.337967,0.264423,-0.202141,695.626892,250.1453,34.76973,392.3827,454.3802,153.3781,215.37557,-61.9975,0.138898,241.3329
5/3/13 17:00,0.911992,26.68206,101.000259,40.09811,1.402942,25.136724,79.52459,0.159295,0.176174,702.862732,187.6293,27.22856,391.4751,451.3058,100.5701,160.40074,-59.8307,0.145143,2.755737
