T_Local,Ws_grass,Ta_grass,P_mean_grass,Rh_grass,e_grass,Hs_grass,Le_grass,Ustar_grass,Fco2_grass,CO2_grass,DR_grass,UR_grass,DLR_grass,ULR_grass,Rn_grass,Rns_grass,Rnl_grass,Alb_grass,Wd_grass
5/1/13 0:00,0.800581,13,100.973015,91.2,1.365,-3.473647,0.743987,0.046662,0.049607,747.026123,-2.248553,2.236219,315.4177,366.7641,-55.83117,-4.484772,-51.3464,,205.5259
5/1/13 0:30,1.504723,13.59,100.962845,87.7,1.363,-11.913628,2.087776,0.139877,0.171726,745.272766,-1.95522,2.935278,320.461,370.4883,-54.91781,-4.890498,-50.0273,,120.0686
5/1/13 1:00,1.215771,14.61,101.007042,79.14,1.315,-12.084023,3.535911,0.118903,-0.034479,742.84552,-4.144279,2.840864,315.3934,373.5274,-65.11919,-6.985143,-58.134,,66.58331
5/1/13 1:30,0.590366,13.91,101.000977,82.3,1.306,-1.10608,4.683987,0.050483,0.068511,742.160278,-2.745383,1.821377,313.2656,365.4397,-56.74085,-4.56676,-52.1741,,111.2131
5/1/13 2:00,0.940817,14.15,100.997787,76.92,1.241,-21.645518,6.50379,0.129932,0.253941,733.896912,-1.86819,2.583106,311.2624,365.2914,-58.48039,-4.451296,-54.029,,74.50146
5/1/13 2:30,0.729577,12.36,100.996613,87.4,1.254,13.734255,11.082699,0.091961,0.316108,759.572998,-3.734981,0.716642,305.6345,361.2004,-60.01754,-4.451623,-55.5659,,70.20374
5/1/13 3:00,0.677348,11.19,100.976105,88.9,1.182,0.2478,-0.717984,0.037935,0.01149,740.135559,-2.906147,1.049169,300.9002,356.4052,-59.46027,-3.955316,-55.505,,71.1355
5/1/13 3:30,0.575562,11.2,100.959389,85.1,1.131,-0.588043,-3.179205,0.036847,-0.095543,746.128662,-2.532857,1.587207,299.3431,354.425,-59.20195,-4.120064,-55.0819,,113.3592
5/1/13 4:00,0.571018,11.06,100.953545,81.7,1.077,4.089474,-1.07417,0.048621,0.010833,744.003357,-1.880984,2.002614,299.5301,352.636,-56.98949,-3.883598,-53.1059,,96.33081
5/1/13 4:30,0.570561,10.58,100.930969,81.6,1.039,-3.917724,4.133386,0.036558,0.029168,744.131165,-2.184762,1.445303,298.6405,351.266,-56.25555,-3.630065,-52.6255,,78.69171
5/1/13 5:00,0.442374,9.82,100.961205,87.8,1.064,-0.538898,-4.091628,0.045391,0.044718,747.1698,-2.018596,1.826364,296.5811,348.9895,-56.25343,-3.84496,-52.4084,,67.25742
5/1/13 5:30,0.757347,9.56,100.964714,85.4,1.019,0.253149,-1.426043,0.029612,0.004994,756.891846,0.417683,2.338198,295.2022,348.795,-55.51336,-1.920515,-53.5928,,73.396
5/1/13 6:00,0.544093,9.83,100.972313,84.1,1.021,-0.798493,-1.538089,0.038027,0.09304,764.074402,31.84177,7.268134,292.5172,351.7251,-34.63422,24.573636,-59.2079,0.26383,59.03668
5/1/13 6:30,0.653747,10.96,100.999557,87.4,1.144,4.49966,4.184151,0.019083,0.051905,750.493713,99.38448,18.07173,294.9882,363.7326,12.56835,81.31275,-68.7444,0.182305,74.20959
5/1/13 7:00,0.398611,13.11,101.021378,88.1,1.329,29.708526,41.562715,0.08087,-0.039471,785.750916,188.5637,32.27818,299.122,379.5776,75.82996,156.28552,-80.4556,0.171792,12.67633
5/1/13 7:30,0.742288,14.31,101.085442,78.9,1.284,32.8586,107.732989,0.148771,-0.050155,766.403687,293.4127,47.42176,303.9043,389.5277,160.3675,245.99094,-85.6234,0.161765,344.8654
5/1/13 8:00,0.828524,15.62,101.094376,71.21,1.263,39.670245,63.88691,0.108452,-0.07206,743.802124,408.8905,64.70049,308.8232,401.8298,251.1834,344.19001,-93.0066,0.158275,329.9772
5/1/13 8:30,0.671882,17.64,101.106331,56.89,1.145,127.79997,79.040909,0.162683,-0.414293,712.68103,517.1497,79.20714,316.1149,419.5893,334.4681,437.94256,-103.4744,0.153259,333.229
5/1/13 9:00,0.946489,19.42,101.120789,48.89,1.1,171.532087,145.339499,0.214991,-0.285061,699.127014,609.705,90.60831,324.4759,438.3085,405.264,519.09669,-113.8326,0.148592,9.762909
5/1/13 9:30,1.244292,20.62,101.134132,40.01,0.971,181.809027,150.788937,0.206319,-0.11487,694.586121,701.3995,103.6676,328.9233,453.0764,473.5788,597.7319,-124.1531,0.14785,59.49878
5/1/13 10:00,2.148848,21.37,101.132271,33.35,0.848,229.674789,175.216752,0.315625,-0.177386,687.479004,778.2628,114.3456,331.8377,462.4025,533.3525,663.9172,-130.5648,0.146906,83.75049
5/1/13 10:30,2.22171,21.86,101.125839,31.01,0.813,206.480053,158.018003,0.25166,-0.123146,682.34668,840.4924,121.9083,334.7918,470.1323,583.2437,718.5841,-135.3405,0.145061,72.2771
5/1/13 11:00,2.047221,22.5,101.120361,30.17,0.822,223.811903,145.073413,0.294635,-0.123458,675.378662,894.3342,127.6185,337.4312,476.758,627.3888,766.7157,-139.3268,0.142712,32.4726
5/1/13 11:30,1.62818,23.11,101.118118,27.89,0.789,280.100728,196.137907,0.218663,-0.139979,670.383057,924.2634,129.4513,340.4795,485.9188,649.3728,794.8121,-145.4393,0.140062,82.55957
5/1/13 12:00,1.814922,23.55,101.043983,26.57,0.772,266.049624,167.144558,0.319645,-0.120515,669.111328,940.9105,130.3379,342.8201,489.2171,664.1757,810.5726,-146.397,0.138523,56.2236
5/1/13 12:30,1.647237,23.95,101.012268,25.91,0.771,323.744396,204.545884,0.306663,-0.156085,667.033691,939.4965,130.9481,344.0278,492.3873,660.1888,808.5484,-148.3595,0.139378,69.15872
5/1/13 13:00,1.165299,24.13,100.979019,25.8,0.776,283.58566,166.922651,0.182172,-0.155819,662.576355,927.9399,129.0429,346.5552,493.6677,651.7845,798.897,-147.1125,0.139062,38.41223
5/1/13 13:30,1.337518,24.59,100.938164,26.09,0.806,315.876832,171.024866,0.355235,-0.100082,658.091614,892.7924,124.8483,349.4041,495.007,622.3412,767.9441,-145.6029,0.139848,73.41541
5/1/13 14:00,1.5283,25.35,100.89576,26.44,0.855,323.838473,165.302353,0.346121,-0.197796,657.90448,836.4315,116.8214,352.9092,495.8026,576.7167,719.6101,-142.8934,0.13972,104.7156
5/1/13 14:30,1.861575,24.76,100.865662,27.39,0.855,227.94787,155.450854,0.270626,-0.114451,658.498535,763.7056,108.6227,351.4924,488.1084,518.4669,655.0829,-136.616,0.142567,88.71136
5/1/13 15:00,1.350851,25.27,100.788429,27.63,0.889,215.507329,132.375984,0.252879,-0.10149,654.972961,694.172,103.47,353.5427,486.7665,457.4781,590.702,-133.2238,0.149164,29.97681
5/1/13 15:30,1.939475,24.98,100.758308,28.28,0.895,121.0766,107.878713,0.25336,-0.088283,653.564514,594.4766,94.49507,351.9545,478.1779,373.7581,499.98153,-126.2234,0.158977,58.86145
5/1/13 16:00,1.169191,24.81,100.747475,27.8,0.871,108.544269,87.995405,0.185578,-0.08989,654.125549,504.3875,83.56828,350.5724,472.5378,298.8538,420.81922,-121.9654,0.165819,62.29126
5/1/13 16:30,1.093524,25.21,100.700157,28.45,0.913,104.279641,97.22284,0.236864,-0.129173,651.335815,400.4988,69.4912,351.867,467.1794,215.6952,331.0076,-115.3124,0.173666,60.61139
5/1/13 17:00,1.093943,24.7,100.67514,28.8,0.896,39.223721,68.926416,0.163716,-0.095671,653.236511,289.5343,54.79365,349.1217,455.7491,128.1133,234.74065,-106.6274,0.189606,70.16138
5/1/13 17:30,0.975841,24.28,100.674294,31.18,0.946,4.495012,45.001317,0.148254,-0.029954,653.707947,181.2323,37.46044,347.4038,443.5325,47.6432,143.77186,-96.1287,0.207556,50.70294
5/1/13 18:00,1.389276,23.29,100.696259,34.65,0.99,-8.855308,25.522506,0.092186,0.018342,661.725525,98.41008,21.40071,345.3258,429.628,-7.292851,77.00937,-84.3022,0.218217,116.2523
5/1/13 18:30,1.573559,21.94,100.718056,36.57,0.963,-14.939415,18.669034,0.103254,0.025348,671.518127,30.47456,7.228719,340.2134,413.9013,-50.44205,23.245841,-73.6879,0.250325,121.2094
5/1/13 19:00,1.502471,20.88,100.745842,39.28,0.968,-26.356802,31.801843,0.092333,0.142277,681.218872,-0.369384,1.749909,335.9789,402.4484,-68.58878,-2.119293,-66.4695,,110.3542
5/1/13 19:30,1.559146,19.47,100.765686,45.78,1.034,-28.500998,23.685213,0.117866,0.127344,688.463379,-4.120943,1.150977,332.3387,395.2408,-68.17401,-5.27192,-62.9021,,94.7724
5/1/13 20:00,1.400453,18.54,100.779305,50.4,1.075,-17.72024,13.079962,0.074171,0.080321,693.534729,-3.314588,1.292706,330.6859,388.4386,-62.35997,-4.607294,-57.7527,,89.89853
5/1/13 20:30,1.309541,18.7,100.836739,48.97,1.055,-14.322834,14.350345,0.073056,0.081315,689.338013,-2.91205,1.740932,328.7172,386.7681,-62.70391,-4.652982,-58.0509,,85.1087
5/1/13 21:00,1.120203,17.58,100.843483,53.67,1.078,-12.306197,13.035779,0.091526,0.105931,694.361389,-2.527231,1.829087,325.5335,381.0117,-59.83456,-4.356318,-55.4782,,88.09723
5/1/13 21:30,1.486689,17.68,100.866348,50.68,1.024,-36.519544,24.912465,0.169083,0.116696,680.773376,-2.557459,2.632761,325.1274,386.2949,-66.35779,-5.19022,-61.1675,,81.68478
5/1/13 22:00,1.355936,17.29,100.874535,52.15,1.029,-24.000663,13.62519,0.143105,0.062559,678.280701,-3.145346,2.058481,322.3438,384.0814,-66.94146,-5.203827,-61.7376,,84.23969
5/1/13 22:30,0.919866,16.41,100.883774,57.18,1.066,-13.512652,3.925599,0.141796,0.014524,691.03949,-3.715946,1.366649,321.0103,379.5571,-63.62943,-5.082595,-58.5468,,59.18451
5/1/13 23:00,1.376228,15.79,100.888023,61.89,1.109,-23.429246,10.724081,0.152883,0.086961,697.226196,-2.718375,1.823203,325.2938,380.1319,-59.37965,-4.541578,-54.8381,,80.81314
5/1/13 23:30,1.436975,15.57,100.896431,64.52,1.141,-20.73699,9.722018,0.142507,0.070258,701.107056,-2.780767,1.649759,326.9301,380.1979,-57.69835,-4.430526,-53.2678,,79.89673
5/2/13 0:00,1.390018,15.22,100.897018,63.78,1.103,-20.393521,6.292844,0.122462,0.054405,708.189209,-2.724724,1.600002,325.8488,377.8171,-56.29314,-4.324726,-51.9683,,86.17923
5/2/13 0:30,1.100883,14.86,100.905121,60.89,1.028,-7.614627,7.608544,0.072051,0.052611,714.88855,-2.92366,1.338308,320.2082,372.8841,-56.9379,-4.261968,-52.6759,,68.23053
5/2/13 1:00,0.974211,13.94,100.916656,61.98,0.986,4.381936,-7.538302,0.049631,-0.047412,723.497803,-2.897083,0.683956,320.1341,367.727,-51.17398,-3.581039,-47.5929,,77.49582
5/2/13 1:30,0.585803,13.11,100.906555,68.29,1.028,6.968378,-15.825981,0.060615,-0.066022,739.204468,-2.141003,0.978193,319.833,364.5648,-47.85098,-3.119196,-44.7318,,68.61969
5/2/13 2:00,0.635106,12.27,100.89164,70.05,0.999,6.094505,-6.815484,0.06463,-0.045871,754.838684,-1.627461,1.192219,319.7259,362.8306,-45.92437,-2.81968,-43.1047,,61.85602
5/2/13 2:30,1.076012,12.13,100.883606,69.07,0.976,12.170224,-14.232452,0.054871,-0.077357,750.639526,-1.427074,1.662541,319.2708,362.7819,-46.60073,-3.089615,-43.5111,,74.57059
5/2/13 3:00,1.393143,12.74,100.87664,66.18,0.974,-9.169027,14.519683,0.077537,0.06475,748.301575,-1.751999,2.012884,314.4969,363.0838,-52.35182,-3.764883,-48.5869,,77.77628
5/2/13 3:30,1.499787,12.57,100.874046,66.78,0.971,-9.398382,7.804861,0.089029,0.035465,752.876709,-2.087595,1.643822,316.7257,364.6121,-51.61778,-3.731417,-47.8864,,75.43225
5/2/13 4:00,0.979782,12.33,100.875198,69.44,0.995,-4.377843,1.115752,0.077,0.040857,757.122131,-2.266189,1.166702,317.0996,363.654,-49.98728,-3.432891,-46.5544,,62.78494
5/2/13 4:30,1.050932,11.93,100.875107,73.52,1.026,-1.62981,-1.027403,0.043925,0.011136,756.591919,-2.291872,1.063694,313.5687,360.5916,-50.37853,-3.355566,-47.0229,,68.39105
5/2/13 5:00,0.638274,11.78,100.876266,75.87,1.048,4.473418,-4.462026,0.060548,-0.006428,759.858704,-1.683616,1.376008,316.406,359.6465,-46.30013,-3.059624,-43.2405,,55.06418
5/2/13 5:30,0.538972,11.19,100.897781,80.6,1.071,0.106077,1.688187,0.074614,0.067923,766.2005,0.792279,1.52229,316.04,358.6736,-43.36353,-0.730011,-42.6336,,52.53198
5/2/13 6:00,0.615453,11.41,100.909882,81.5,1.098,-1.854677,2.798203,0.061471,0.052384,758.536743,31.67124,7.804072,312.8025,362.3071,-25.63742,23.867168,-49.5046,0.257889,37.07596
5/2/13 6:30,0.527043,12.26,100.964058,81.1,1.157,3.17142,22.461809,0.089759,0.036425,750.731323,89.80558,18.32373,311.3799,371.8411,11.02062,71.48185,-60.4612,0.206158,5.512329
5/2/13 7:00,0.870464,13.48,100.993904,78.64,1.214,-7.81744,23.71387,0.151715,0.126034,734.776917,154.3766,28.33786,320.0976,383.3236,62.81279,126.03874,-63.226,0.183807,23.47968
5/2/13 7:30,0.995937,15.41,100.998978,71.32,1.246,30.278492,57.048094,0.163691,-0.089379,716.406067,269.0242,48.02279,327.1153,399.3827,148.734,221.00141,-72.2674,0.178677,57.66882
5/2/13 8:00,2.428777,17.08,101.00235,60.28,1.173,37.546304,65.220185,0.230633,-0.018715,702.070435,268.9567,44.499,339.773,408.2985,155.9322,224.4577,-68.5255,0.165292,118.514
5/2/13 8:30,2.034769,17.87,101.022736,57.7,1.181,85.012168,73.468076,0.239547,-0.153852,693.72406,383.7466,63.45574,340.7997,420.6086,240.4819,320.29086,-79.8089,0.16498,110.767
5/2/13 9:00,2.356923,18.92,101.008034,54.43,1.19,145.758835,99.608421,0.301016,-0.129645,689.444885,514.5836,81.77345,341.5547,434.4971,339.8677,432.81015,-92.9424,0.158743,96.91318
5/2/13 9:30,2.792098,19.68,101.004456,50.93,1.167,203.507835,106.130468,0.3301,-0.14494,685.277832,662.4965,103.3145,342.1598,446.346,454.9958,559.182,-104.1862,0.155955,104.9196
5/2/13 10:00,2.941768,20.54,101.005447,48.66,1.176,249.734622,131.08403,0.319447,-0.173537,681.288208,759.7448,116.1634,348.4257,458.3294,533.6777,643.5814,-109.9037,0.152858,97.53625
5/2/13 10:30,2.931971,21.12,100.993622,45.74,1.145,205.911645,104.617843,0.310633,-0.123505,676.593079,725.6401,107.9712,350.0067,460.387,507.2886,617.6689,-110.3803,0.148356,95.22519
5/2/13 11:00,2.590262,22.2,100.996773,43.09,1.153,270.739702,144.313691,0.309741,-0.007848,671.202881,841.8507,122.841,353.238,474.7921,597.4556,719.0097,-121.5541,0.145934,100.1068
5/2/13 11:30,2.892879,22.87,100.950378,39.73,1.107,278.792376,133.672132,0.263814,-0.092602,666.139587,878.1462,126.1846,356.1972,482.2744,625.8845,751.9616,-126.0772,0.143698,135.2167
5/2/13 12:00,2.675594,23.52,100.904312,37.33,1.082,302.177715,140.598683,0.300684,-0.1182,662.052917,891.8799,126.8891,358.5091,487.6822,635.8179,764.9908,-129.1731,0.14227,147.1224
5/2/13 12:30,2.619697,24,100.881371,37.47,1.118,307.164734,147.048474,0.285225,-0.076492,662.252747,881.652,126.1807,362.1647,490.3889,627.2472,755.4713,-128.2242,0.143114,124.1061
5/2/13 13:00,2.476237,24.28,100.868118,37.19,1.128,304.485214,159.481154,0.306018,-0.158689,661.913879,863.8381,124.8887,365.4135,491.1177,613.2452,738.9494,-125.7042,0.144544,91.11914
5/2/13 13:30,2.428901,24.67,100.805939,36.55,1.135,285.948601,155.43301,0.299768,-0.147967,660.469788,829.2409,120.6544,366.2813,491.8378,583.0301,708.5865,-125.5565,0.145494,93.99347
5/2/13 14:00,2.509208,24.6,100.771118,35.91,1.111,242.289618,132.98157,0.275194,-0.091339,663.545288,783.0604,115.759,366.0783,488.4585,544.9213,667.3014,-122.3802,0.147827,87.99689
5/2/13 14:30,2.394874,24.99,100.751686,35.71,1.13,234.687996,140.34265,0.29239,-0.106372,663.677673,705.1927,104.1652,367.3153,485.8772,482.4655,601.0275,-118.5619,0.147936,96.48203
5/2/13 15:00,2.701036,24.9,100.691605,37.05,1.166,191.944222,121.691423,0.300783,-0.119598,662.208618,630.9588,97.26141,367.3331,480.244,420.7865,533.69739,-112.9109,0.15413,85.15598
5/2/13 15:30,2.904074,24.66,100.664879,37.65,1.168,140.16498,92.152088,0.295015,-0.089349,663.54657,547.7438,90.19222,366.3878,472.8028,351.1365,457.55158,-106.415,0.164638,86.42343
5/2/13 16:00,2.590829,24.53,100.660126,38.61,1.189,125.32518,101.152859,0.320196,-0.101522,663.154297,459.4668,78.18572,366.0309,467.3618,279.9502,381.28108,-101.3309,0.170275,91.50027
5/2/13 16:30,3.463504,23.88,100.629471,40.67,1.204,89.983945,82.645872,0.353493,-0.024283,663.974426,360.5791,64.59623,361.7536,454.93,202.8064,295.98287,-93.1764,0.179357,81.74921
5/2/13 17:00,3.509235,23.21,100.625252,40.73,1.158,53.703916,69.565489,0.388992,-0.037602,661.197021,266.952,51.42183,357.2249,444.6216,128.1334,215.53017,-87.3967,0.193078,84.08063
5/2/13 17:30,2.959535,22.69,100.634071,39.39,1.085,16.55055,56.565385,0.315934,-0.011398,658.687378,175.6149,35.9682,354.6543,435.9999,58.30114,139.6467,-81.3456,0.20535,88.41595
5/2/13 18:00,2.342604,22.1,100.628311,40.84,1.086,-9.026534,42.566932,0.269615,0.007132,660.4328,93.99853,20.35354,353.9481,426.8443,0.748807,73.64499,-72.8962,0.216853,89.40665
5/2/13 18:30,1.547481,21.17,100.63575,44.95,1.129,-19.10321,20.192546,0.156977,0.043027,664.609924,33.51068,7.804525,349.6684,415.2397,-39.86514,25.706155,-65.5713,0.242038,95.3027
5/2/13 19:00,1.737088,20.2,100.696693,46.31,1.096,-27.456561,20.647807,0.163307,0.079466,669.02002,0.946312,1.833663,346.9914,405.4876,-59.38353,-0.887351,-58.4962,,103.5275
5/2/13 19:30,1.9339,19.91,100.728889,43.58,1.013,-31.273982,27.454852,0.181767,0.071987,673.448853,-2.930094,1.766166,344.6772,403.2983,-63.31732,-4.69626,-58.6211,,119.8596
5/2/13 20:00,1.793449,19.52,100.741676,42.09,0.955,-25.79274,16.190087,0.128849,0.018815,680.364502,-3.095713,1.688817,340.955,399.8957,-63.72513,-4.78453,-58.9407,,122.7822
5/2/13 20:30,2.248073,19.44,100.749443,43.02,0.971,-46.43958,24.933108,0.239993,0.077034,686.786804,-2.80036,2.122874,340.435,400.8714,-65.35965,-4.923234,-60.4364,,103.2997
5/2/13 21:00,2.544576,19.38,100.779457,43.84,0.986,-38.351427,23.708612,0.245664,0.053856,694.075378,-2.552134,1.595883,351.2218,403.8982,-56.82442,-4.148017,-52.6764,,100.5691
5/2/13 21:30,2.406159,19.4,100.774849,44.66,1.005,-39.666865,23.91507,0.249507,0.093795,691.472656,-2.478247,1.484657,354.0171,404.2252,-54.1711,-3.962904,-50.2081,,106.8746
5/2/13 22:00,2.375546,19.36,100.780647,44.53,1,-43.936705,23.846382,0.266328,0.115746,690.021301,-3.097109,1.354674,345.6725,402.6999,-61.47911,-4.451783,-57.0274,,106.1244
5/2/13 22:30,2.271469,18.88,100.77935,48.58,1.059,-38.620135,7.923976,0.207256,0.062881,697.238098,-3.213326,1.674131,336.4178,397.9877,-66.45744,-4.887457,-61.5699,,116.0418
5/2/13 23:00,2.276184,18.49,100.776154,56.59,1.203,-38.236824,5.130476,0.242309,0.063305,705.568604,-3.561491,1.416556,335.3304,398.1211,-67.76871,-4.978047,-62.7907,,104.1112
5/2/13 23:30,1.557214,17.77,100.768005,62.59,1.272,-26.416305,1.161802,0.135603,0.063033,706.866394,-3.540335,1.359888,332.6243,392.2041,-64.48006,-4.900223,-59.5798,,122.6745
5/3/13 0:00,1.029245,17.1,100.759514,65.17,1.27,-11.051023,0.904587,0.043321,0.038752,705.516724,-3.046477,1.367498,329.3708,383.5382,-58.58146,-4.413975,-54.1674,,132.7068
5/3/13 0:30,0.950596,16.36,100.758804,67.47,1.254,-3.902035,0.05433,0.030599,0.027131,713.946655,-2.554728,1.319099,326.1928,377.0424,-54.72342,-3.873827,-50.8496,,118.1991
5/3/13 1:00,0.780201,14.59,100.754288,77.27,1.28,-1.12962,-5.050545,0.031502,-0.003907,736.306946,-3.479203,0.394287,322.9103,372.1105,-53.07373,-3.87349,-49.2002,,93.70847
5/3/13 1:30,0.540648,13.76,100.750336,81.6,1.284,-3.367899,-0.187015,0.029403,0.001657,740.491699,-1.632504,1.463389,319.2275,368.1392,-52.00762,-3.095893,-48.9117,,150.7542
5/3/13 2:00,0.256524,13.37,100.751122,83.9,1.286,6.569555,2.327755,0.06282,-0.075923,752.294128,-1.853859,1.962608,320.1851,366.5162,-50.14761,-3.816467,-46.3311,,131.1443
5/3/13 2:30,0.632059,12.86,100.753578,86.5,1.283,-2.69647,-0.22923,0.042405,0.038229,752.656799,-1.518088,1.74138,319.3527,365.7052,-49.61192,-3.259468,-46.3525,,83.96149
5/3/13 3:00,0.621567,12.49,100.75415,85.1,1.231,1.72053,6.434309,0.085844,0.062419,755.012512,-1.950344,1.73057,319.1137,364.5197,-49.08694,-3.680914,-45.406,,67.48666
5/3/13 3:30,0.89647,13.53,100.756271,71.98,1.109,-30.151276,32.676455,0.131032,0.275555,742.826355,-0.611953,3.169882,322.2545,366.3174,-47.84479,-3.781835,-44.0629,,98.08972
5/3/13 4:00,0.499986,12.5,100.751495,80.6,1.167,1.8115,-1.761926,0.060021,0.050396,758.584717,-2.013103,1.422165,319.3412,363.1618,-47.25597,-3.435268,-43.8206,,45.35229
5/3/13 4:30,0.964332,12.5,100.751411,80.7,1.169,0.591828,2.306604,0.041083,-0.01776,755.08728,-1.625298,1.914594,316.6904,363.5762,-50.42573,-3.539892,-46.8858,,70.88046
5/3/13 5:00,0.58342,12.13,100.750458,83.5,1.18,-9.853504,3.687785,0.084244,0.18158,766.813965,-2.099096,1.773292,316.7768,361.5259,-48.62148,-3.872388,-44.7491,,56.50183
5/3/13 5:30,0.623729,12.24,100.751015,81.9,1.165,-12.801766,1.291015,0.105164,0.165897,760.00885,1.98184,3.183084,320.0648,363.333,-44.46945,-1.201244,-43.2682,,61.67786
5/3/13 6:00,0.564185,12.48,100.794777,82.2,1.189,-11.830933,-3.710261,0.118326,0.137046,754.890808,29.83528,7.618853,324.8587,368.3033,-21.22816,22.216427,-43.4446,0.279266,56.37665
5/3/13 6:30,0.875879,13.39,100.840981,82.4,1.266,-7.263993,9.641228,0.14363,0.059925,738.353271,79.23301,15.46338,329.6168,378.7847,14.6017,63.76963,-49.1679,0.196293,76.30353
5/3/13 7:00,0.894936,14.28,100.856239,81.5,1.326,3.081748,23.718367,0.121426,-0.074226,722.499023,116.8015,20.82929,332.1293,386.5246,41.57693,95.97221,-54.3953,0.178604,81.64688
5/3/13 7:30,1.393294,15.48,100.870529,76.93,1.351,21.150493,45.095449,0.209316,-0.0955,717.761597,198.4321,35.4537,329.9738,396.2076,96.74458,162.9784,-66.2338,0.178428,85.96967
5/3/13 8:00,2.007951,17.34,100.871513,69.85,1.381,54.793384,58.938276,0.232825,-0.118911,707.774292,329.7384,56.89674,337.4366,413.471,196.8073,272.84166,-76.0344,0.172664,98.94595
5/3/13 8:30,1.910971,18.92,100.873932,61.32,1.34,113.890056,72.311912,0.239623,-0.152658,701.183105,416.7296,68.51563,342.4292,429.0152,261.6279,348.21397,-86.586,0.164211,113.72
5/3/13 9:00,2.065451,19.99,100.875427,55.25,1.29,139.384902,91.962783,0.255364,-0.112025,695.685974,529.0222,84.22112,345.9399,442.9789,347.7621,444.80108,-97.039,0.159166,86.84741
5/3/13 9:30,1.927559,20.98,100.882912,51.06,1.267,161.14599,93.672813,0.223581,-0.151068,689.021423,551.2072,85.1147,355.3254,451.8548,369.5631,466.0925,-96.5294,0.154352,104.1547
5/3/13 10:00,2.599968,21.9,100.881744,47.25,1.241,212.624486,134.991938,0.292628,-0.135788,682.058289,628.3497,95.58869,361.5722,460.8312,433.502,532.76101,-99.259,0.152028,126.7791
5/3/13 10:30,2.980462,22.25,100.878098,45.57,1.223,152.133643,85.162162,0.246775,-0.085222,675.397827,566.2992,84.95065,363.9303,458.999,386.2798,481.34855,-95.0687,0.149942,138.6225
5/3/13 11:00,2.609454,22.78,100.885307,46.02,1.275,189.958358,89.806887,0.19762,-0.105576,674.277466,649.766,97.56731,366.5172,468.3679,450.348,552.19869,-101.8507,0.15016,143.5015
5/3/13 11:30,2.443851,23.4,100.875412,46.36,1.334,206.454474,95.152536,0.25786,-0.120897,671.28302,634.1483,94.17326,373.2259,472.7731,440.4278,539.97504,-99.5472,0.148473,147.4101
5/3/13 12:00,1.552069,24.34,100.874496,45.28,1.378,277.891418,121.559338,0.187975,-0.208059,667.589539,736.8702,108.6754,377.4975,484.6123,521.0801,628.1948,-107.1148,0.147431,139.4107
5/3/13 12:30,1.289305,25.19,100.849144,43.91,1.407,238.700567,112.805001,0.15603,-0.18677,665.378784,727.1724,104.8238,383.5362,489.2971,516.5878,622.3486,-105.7609,0.144016,180.8465
5/3/13 13:00,1.444191,25.4,100.780098,43.77,1.42,145.05928,80.658645,0.143438,-0.142706,665.197754,535.1375,77.0645,385.8744,480.6168,363.3307,458.073,-94.7424,0.143889,153.4927
5/3/13 13:30,0.95551,26.01,100.781593,43.09,1.449,168.849997,97.785986,0.098484,-0.168896,662.310608,533.2765,79.0858,390.7112,482.8809,362.021,454.1907,-92.1697,0.148192,132.1495
5/3/13 14:00,1.271819,25.86,100.756287,44.72,1.49,132.351347,88.949608,0.247901,-0.206287,658.974731,480.6759,70.56566,392.5505,479.5374,323.1234,410.11024,-86.9869,0.146688,49.24509
5/3/13 14:30,1.03946,26.59,100.773819,43.3,1.507,219.537986,98.431659,0.272946,-0.181521,656.81134,650.9756,98.44008,386.8099,492.159,447.1865,552.53552,-105.3491,0.151072,108.7226
5/3/13 15:00,1.234866,27.3,100.699532,40.87,1.483,189.084866,121.754304,0.139211,-0.124361,655.260986,573.6596,85.27187,387.7741,493.1717,382.9901,488.38773,-105.3976,0.148158,155.3294
5/3/13 15:30,1.401429,26.94,100.658867,39.22,1.393,91.777654,96.727581,0.144416,-0.089656,650.06134,421.5019,64.97327,390.711,480.9181,266.3215,356.52863,-90.2071,0.154094,238.9406
5/3/13 16:00,1.210352,27.34,100.65995,38.5,1.4,84.338848,92.970659,0.138426,-0.074962,647.814514,343.3405,53.99593,391.5526,476.5991,204.298,289.34457,-85.0465,0.15701,220.6062
5/3/13 16:30,1.128442,26.92,100.657997,38.56,1.368,41.369121,61.920803,0.058972,-0.15975,643.25,264.1442,42.61369,388.5566,468.375,141.7121,221.53051,-79.8184,0.160853,275.5456
5/3/13 17:00,0.917068,26.68,100.658989,38.98,1.363,16.873956,74.722378,0.118142,-0.058164,642.78717,199.7027,33.3289,386.4563,461.8702,90.95983,166.3738,-75.4139,0.166537,291.6378
5/3/13 17:30,1.339682,26.02,100.674866,46.25,1.555,12.537283,-6.354968,0.189286,-0.166221,649.690674,144.2041,24.62597,384.1952,453.7084,50.06496,119.57813,-69.5132,0.170495,42.59781
5/3/13 18:00,1.609337,24.87,100.713203,51.71,1.625,3.230337,20.126867,0.160601,-0.036006,663.169678,90.86143,17.12998,378.1018,442.4841,9.349176,73.73145,-64.3823,0.188113,85.48355
5/3/13 18:30,1.574496,23.63,100.736923,55.39,1.616,-15.297652,14.568953,0.141892,0.047589,671.246338,37.40667,7.469232,369.9362,429.7472,-29.8736,29.937438,-59.811,0.205795,92.13181
