,Maximum T 2000,Maximum T 2001,Maximum T 2002,Maximum T 2003,Maximum T 2004,Maximum T 2005,Maximum T 2006,Maximum T 2007,Maximum T 2008,Maximum T 2009,Maximum T 2010,Maximum T 2011,Maximum T 2012,Maximum T 2013,Maximum T 2014,Maximum T 2015,Maximum T 2016,Mean
0,30.0,29.444444444444443,35.55555555555556,26.666666666666668,27.77777777777778,30.0,37.77777777777778,33.888888888888886,32.77777777777778,29.444444444444443,28.88888888888889,37.22222222222222,31.11111111111111,27.22222222222222,27.22222222222222,31.666666666666668,31.666666666666668,31.078431372549016
1,29.444444444444443,30.0,36.666666666666664,29.444444444444443,30.0,33.333333333333336,37.22222222222222,35.0,30.0,27.22222222222222,28.333333333333332,35.55555555555556,32.22222222222222,30.555555555555557,26.11111111111111,31.666666666666668,30.555555555555557,31.37254901960784
2,28.333333333333332,30.555555555555557,33.888888888888886,30.0,30.555555555555557,33.333333333333336,37.77777777777778,35.55555555555556,29.444444444444443,29.444444444444443,30.555555555555557,29.444444444444443,33.333333333333336,25.555555555555557,26.11111111111111,32.77777777777778,27.77777777777778,30.84967320261438
3,28.333333333333332,29.444444444444443,33.888888888888886,28.333333333333332,32.22222222222222,35.0,33.888888888888886,36.666666666666664,30.0,31.11111111111111,33.333333333333336,26.666666666666668,33.888888888888886,28.333333333333332,28.88888888888889,32.77777777777778,28.333333333333332,31.241830065359483
4,26.666666666666668,31.666666666666668,34.44444444444444,28.333333333333332,24.444444444444443,35.0,32.77777777777778,30.555555555555557,29.444444444444443,29.444444444444443,33.888888888888886,29.444444444444443,35.55555555555556,26.666666666666668,31.666666666666668,31.11111111111111,28.333333333333332,30.555555555555557
5,23.88888888888889,33.888888888888886,27.22222222222222,28.333333333333332,22.77777777777778,30.0,32.22222222222222,33.888888888888886,33.333333333333336,25.555555555555557,31.666666666666668,31.666666666666668,33.333333333333336,22.22222222222222,27.77777777777778,26.666666666666668,32.22222222222222,29.215686274509807
6,33.333333333333336,35.55555555555556,26.666666666666668,25.555555555555557,23.333333333333332,28.88888888888889,35.0,36.111111111111114,30.0,27.77777777777778,30.0,33.888888888888886,30.555555555555557,27.22222222222222,28.88888888888889,27.22222222222222,31.666666666666668,30.098039215686274
7,31.11111111111111,36.111111111111114,28.333333333333332,28.88888888888889,27.22222222222222,30.555555555555557,31.666666666666668,38.888888888888886,28.333333333333332,28.333333333333332,31.666666666666668,32.77777777777778,31.666666666666668,30.0,28.88888888888889,28.333333333333332,31.666666666666668,30.84967320261438
8,31.666666666666668,36.666666666666664,29.444444444444443,27.22222222222222,30.0,23.88888888888889,30.0,34.44444444444444,27.22222222222222,33.333333333333336,33.888888888888886,33.333333333333336,33.333333333333336,32.22222222222222,28.88888888888889,30.0,27.22222222222222,30.751633986928102
9,31.11111111111111,36.666666666666664,32.22222222222222,28.333333333333332,30.0,30.0,26.11111111111111,32.77777777777778,28.88888888888889,34.44444444444444,36.111111111111114,32.22222222222222,30.0,29.444444444444443,30.0,25.0,33.888888888888886,31.013071895424833
10,30.0,31.11111111111111,33.333333333333336,27.77777777777778,30.0,32.77777777777778,27.77777777777778,29.444444444444443,26.11111111111111,31.666666666666668,35.55555555555556,30.0,30.555555555555557,29.444444444444443,28.333333333333332,31.666666666666668,35.55555555555556,30.653594771241828
11,27.22222222222222,27.77777777777778,36.666666666666664,29.444444444444443,27.77777777777778,33.888888888888886,27.77777777777778,33.333333333333336,28.88888888888889,31.11111111111111,29.444444444444443,31.11111111111111,29.444444444444443,32.22222222222222,24.444444444444443,29.444444444444443,35.55555555555556,30.326797385620914
12,23.88888888888889,28.88888888888889,37.22222222222222,30.0,26.666666666666668,34.44444444444444,29.444444444444443,33.333333333333336,30.0,28.88888888888889,26.11111111111111,27.22222222222222,31.11111111111111,30.0,27.77777777777778,28.333333333333332,36.666666666666664,30.0
13,25.555555555555557,28.333333333333332,36.666666666666664,32.22222222222222,21.666666666666668,34.44444444444444,32.22222222222222,30.555555555555557,29.444444444444443,28.88888888888889,27.22222222222222,27.22222222222222,30.0,24.444444444444443,27.22222222222222,31.11111111111111,36.666666666666664,29.640522875816995
14,30.0,28.88888888888889,34.44444444444444,32.77777777777778,25.555555555555557,31.11111111111111,31.11111111111111,33.333333333333336,28.333333333333332,30.0,25.0,28.333333333333332,29.444444444444443,26.11111111111111,25.555555555555557,31.666666666666668,33.888888888888886,29.73856209150327
15,31.11111111111111,29.444444444444443,35.0,31.11111111111111,28.333333333333332,25.0,31.666666666666668,32.22222222222222,29.444444444444443,32.22222222222222,32.77777777777778,29.444444444444443,31.11111111111111,25.555555555555557,27.77777777777778,33.333333333333336,34.44444444444444,30.58823529411765
16,25.555555555555557,30.555555555555557,35.0,29.444444444444443,26.666666666666668,30.0,31.11111111111111,34.44444444444444,31.11111111111111,31.666666666666668,32.22222222222222,31.666666666666668,33.333333333333336,26.666666666666668,30.555555555555557,35.0,32.77777777777778,31.04575163398693
17,21.666666666666668,28.88888888888889,35.55555555555556,28.333333333333332,28.333333333333332,30.0,29.444444444444443,27.77777777777778,32.77777777777778,33.888888888888886,26.666666666666668,31.666666666666668,28.88888888888889,22.77777777777778,26.666666666666668,31.11111111111111,31.666666666666668,29.183006535947715
