,Maximum T 2000,Maximum T 2001,Maximum T 2002,Maximum T 2003,Maximum T 2004,Maximum T 2005,Maximum T 2006,Maximum T 2007,Maximum T 2008,Maximum T 2009,Maximum T 2010,Maximum T 2011,Maximum T 2012,Maximum T 2013,Maximum T 2014,Maximum T 2015,Maximum T 2016,Mean
39,,,,,,,28.88888888888889,,,27.77777777777778,,,,28.33333333333333,,,,28.333333333333332
40,,,,24.444444444444443,,,,,,28.33333333333333,26.666666666666668,,,,28.88888888888889,28.88888888888889,28.88888888888889,27.685185185185187
41,27.22222222222222,,26.666666666666668,,,,,,,27.77777777777778,,,,,,,,27.222222222222225
42,28.88888888888889,27.77777777777778,28.33333333333333,29.444444444444443,29.444444444444443,,,28.33333333333333,,,,,,24.444444444444443,,29.444444444444443,,28.263888888888886
43,26.11111111111111,27.22222222222222,27.22222222222222,28.33333333333333,28.88888888888889,,,29.444444444444443,,,,,,28.88888888888889,,28.33333333333333,,28.25344952795933
44,28.88888888888889,28.88888888888889,23.88888888888889,26.11111111111111,,29.444444444444443,,,29.444444444444443,28.88888888888889,,28.33333333333333,28.88888888888889,,,,,28.248366013071895
45,25.55555555555556,29.444444444444443,,28.33333333333333,27.77777777777778,,,,,,,28.33333333333333,,,,,,27.888888888888886
46,26.11111111111111,,,,28.88888888888889,28.33333333333333,,,,,,,,,27.22222222222222,27.77777777777778,,27.666666666666664
47,28.33333333333333,,,29.444444444444443,,,,,,,,,,,27.22222222222222,26.666666666666668,,27.916666666666664
48,,23.88888888888889,,,23.88888888888889,,,,,28.88888888888889,,,,,28.33333333333333,,,26.25
49,25.55555555555556,26.666666666666668,,28.33333333333333,28.33333333333333,,,,,27.22222222222222,,,,,26.666666666666668,,,27.12962962962963
50,26.11111111111111,26.666666666666668,,29.444444444444443,,,,,,28.33333333333333,,,26.11111111111111,,27.22222222222222,,,27.314814814814813
51,27.77777777777778,27.77777777777778,,,,,,29.444444444444443,,27.77777777777778,,,20.55555555555556,,28.33333333333333,,,26.944444444444446
52,27.77777777777778,28.33333333333333,,,,,,29.444444444444443,,,,,27.22222222222222,,29.444444444444443,,,28.444444444444446
53,26.11111111111111,,,27.22222222222222,27.77777777777778,,28.88888888888889,28.88888888888889,29.444444444444443,28.88888888888889,,,,,,29.444444444444443,,28.333333333333332
54,22.22222222222222,,27.77777777777778,27.22222222222222,25.55555555555556,,,,27.77777777777778,,,,,29.444444444444443,27.22222222222222,,,26.746031746031747
55,25.0,,26.11111111111111,,22.77777777777778,,,,,,,,,26.11111111111111,28.33333333333333,,,25.666666666666664
