,Mean T 2000,Mean T 2001,Mean T 2002,Mean T 2003,Mean T 2004,Mean T 2005,Mean T 2006,Mean T 2007,Mean T 2008,Mean T 2009,Mean T 2010,Mean T 2011,Mean T 2012,Mean T 2013,Mean T 2014,Mean T 2015,Mean T 2016,Mean
0,26.666666666666668,25.55555555555556,31.11111111111111,25.55555555555556,27.22222222222222,26.944444444444443,,30.83333333333333,29.444444444444443,25.55555555555556,25.55555555555556,31.38888888888889,28.33333333333333,25.55555555555556,23.88888888888889,27.77777777777778,28.05555555555556,27.48558246828143
1,27.22222222222222,23.33333333333333,31.11111111111111,27.77777777777778,28.88888888888889,28.88888888888889,,31.944444444444443,26.11111111111111,25.55555555555556,25.83333333333333,30.0,29.444444444444443,27.5,22.5,27.5,26.666666666666668,27.537485582468282
2,26.666666666666668,25.55555555555556,27.77777777777778,27.77777777777778,28.33333333333333,30.27777777777778,,31.11111111111111,25.0,26.666666666666668,27.5,27.77777777777778,30.27777777777778,24.72222222222222,23.05555555555556,27.77777777777778,25.0,27.22798923490965
3,25.55555555555556,26.666666666666668,29.444444444444443,26.666666666666668,28.33333333333333,31.38888888888889,30.55555555555556,31.944444444444443,26.11111111111111,28.33333333333333,29.166666666666668,26.38888888888889,31.944444444444443,25.0,23.33333333333333,27.22222222222222,25.0,27.826797385620914
4,23.88888888888889,28.33333333333333,30.55555555555556,25.55555555555556,23.33333333333333,30.27777777777778,28.88888888888889,28.88888888888889,26.666666666666668,27.22222222222222,29.72222222222222,27.77777777777778,,23.88888888888889,25.55555555555556,27.5,25.83333333333333,27.133794694348325
5,22.22222222222222,31.11111111111111,23.88888888888889,25.0,20.0,28.33333333333333,28.33333333333333,29.72222222222222,28.88888888888889,23.33333333333333,28.61111111111111,28.33333333333333,30.27777777777778,22.5,24.72222222222222,24.166666666666668,28.61111111111111,26.356209150326794
6,29.444444444444443,31.666666666666668,21.666666666666668,25.0,19.72222222222222,27.77777777777778,28.61111111111111,31.944444444444443,25.83333333333333,24.166666666666668,26.944444444444443,30.83333333333333,28.61111111111111,25.0,25.0,24.72222222222222,27.5,26.73202614379085
7,28.88888888888889,,23.33333333333333,26.11111111111111,19.444444444444443,26.666666666666668,27.77777777777778,,23.88888888888889,25.83333333333333,27.77777777777778,30.55555555555556,29.72222222222222,27.77777777777778,24.444444444444443,25.27777777777778,26.666666666666668,26.334763071895427
8,28.88888888888889,,25.0,25.55555555555556,22.22222222222222,23.61111111111111,26.11111111111111,30.27777777777778,23.33333333333333,30.0,29.166666666666668,30.55555555555556,30.27777777777778,29.72222222222222,25.0,26.11111111111111,25.27777777777778,26.96462898885044
9,27.77777777777778,,25.55555555555556,26.11111111111111,23.88888888888889,26.944444444444443,25.27777777777778,28.05555555555556,25.0,29.166666666666668,,29.166666666666668,27.77777777777778,28.05555555555556,25.55555555555556,22.77777777777778,30.0,26.772875816993466
10,27.22222222222222,27.22222222222222,26.666666666666668,26.11111111111111,23.33333333333333,24.166666666666668,25.27777777777778,24.72222222222222,21.666666666666668,28.61111111111111,31.666666666666668,27.77777777777778,28.05555555555556,27.5,25.0,26.666666666666668,,26.371587850826607
11,23.88888888888889,26.11111111111111,28.88888888888889,27.22222222222222,26.11111111111111,31.11111111111111,23.61111111111111,28.88888888888889,23.61111111111111,27.77777777777778,26.38888888888889,27.22222222222222,27.5,28.61111111111111,21.944444444444443,25.55555555555556,31.666666666666668,26.83006535947713
12,21.666666666666668,25.55555555555556,,28.33333333333333,24.444444444444443,31.666666666666668,24.72222222222222,29.72222222222222,25.0,25.27777777777778,24.72222222222222,26.11111111111111,27.77777777777778,28.05555555555556,24.166666666666668,24.72222222222222,,26.170343137254903
13,22.22222222222222,25.55555555555556,,28.88888888888889,21.666666666666668,31.38888888888889,26.944444444444443,27.22222222222222,25.0,26.11111111111111,24.444444444444443,25.27777777777778,28.33333333333333,21.944444444444443,22.22222222222222,25.0,,25.520833333333336
14,25.0,25.55555555555556,30.0,29.444444444444443,23.88888888888889,28.33333333333333,29.166666666666668,28.33333333333333,23.33333333333333,26.944444444444443,24.166666666666668,25.27777777777778,26.944444444444443,23.05555555555556,21.11111111111111,26.38888888888889,28.61111111111111,26.209150326797385
15,27.22222222222222,26.11111111111111,,27.22222222222222,25.55555555555556,23.33333333333333,27.5,29.444444444444443,24.72222222222222,28.05555555555556,29.166666666666668,25.83333333333333,27.77777777777778,23.33333333333333,23.33333333333333,26.944444444444443,29.444444444444443,26.5763168012303
16,22.22222222222222,27.22222222222222,,25.55555555555556,24.444444444444443,25.83333333333333,27.22222222222222,31.11111111111111,25.27777777777778,28.61111111111111,28.88888888888889,27.5,29.444444444444443,23.61111111111111,25.55555555555556,28.05555555555556,27.77777777777778,26.785851595540176
17,20.0,25.55555555555556,,25.0,25.55555555555556,26.666666666666668,26.666666666666668,25.55555555555556,27.5,29.166666666666668,24.166666666666668,27.77777777777778,26.11111111111111,23.61111111111111,24.444444444444443,27.5,27.77777777777778,25.834294502114574
18,21.666666666666668,25.55555555555556,31.666666666666668,25.55555555555556,27.77777777777778,23.33333333333333,28.05555555555556,21.944444444444443,27.22222222222222,28.05555555555556,26.666666666666668,26.666666666666668,24.166666666666668,23.33333333333333,25.27777777777778,28.33333333333333,28.33333333333333,26.094771241830067
19,21.11111111111111,26.11111111111111,29.444444444444443,27.22222222222222,28.88888888888889,27.5,29.166666666666668,20.83333333333333,22.5,29.166666666666668,28.33333333333333,26.11111111111111,24.444444444444443,27.22222222222222,25.83333333333333,26.944444444444443,27.77777777777778,26.38888888888889
20,20.55555555555556,25.0,28.33333333333333,28.33333333333333,23.88888888888889,30.0,25.83333333333333,19.444444444444443,24.166666666666668,28.88888888888889,27.5,26.666666666666668,24.444444444444443,28.61111111111111,26.38888888888889,25.55555555555556,26.38888888888889,25.88235294117647
21,22.77777777777778,26.666666666666668,29.444444444444443,28.33333333333333,22.77777777777778,27.22222222222222,27.22222222222222,20.83333333333333,25.0,26.38888888888889,28.61111111111111,25.0,26.11111111111111,28.88888888888889,24.166666666666668,24.166666666666668,24.72222222222222,25.784313725490197
22,22.77777777777778,25.55555555555556,27.22222222222222,25.55555555555556,25.0,24.444444444444443,28.61111111111111,23.05555555555556,24.72222222222222,27.22222222222222,25.55555555555556,23.88888888888889,27.22222222222222,25.0,21.666666666666668,23.88888888888889,23.88888888888889,25.01633986928105
23,25.55555555555556,26.11111111111111,27.22222222222222,22.77777777777778,26.11111111111111,25.0,28.05555555555556,28.61111111111111,26.666666666666668,25.83333333333333,21.38888888888889,25.83333333333333,28.33333333333333,25.27777777777778,22.77777777777778,27.22222222222222,25.27777777777778,25.767973856209153
24,25.55555555555556,25.0,27.22222222222222,25.55555555555556,26.11111111111111,23.88888888888889,29.166666666666668,30.55555555555556,26.666666666666668,25.83333333333333,23.61111111111111,25.83333333333333,25.55555555555556,24.166666666666668,23.88888888888889,25.0,26.38888888888889,25.88235294117647
